id,ground_truth,text,Community,Id,Timestamp,User,is_admin,Adminship date,meta.Normalized Score,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Politeness,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Score1_normalized,Score2_normalized,Score3_normalized,Score4_normalized,Score5_normalized,Score1_binarized,Score2_binarized,Score3_binarized,Score4_binarized,Score5_binarized
politeness_wiki_790,polite,"As does ''<url>'', and ''<url>'', and even ''<url>''. Wanna be friends?",Wikipedia,601738,2008-01-05 17:31:00,angie y.,False,,0.5356857110580855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,polite,13,17,17,21,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,A2CE0KVP4A8J8K,-0.2474155739928794,0.6140909979542951,0.6149870558740679,1.3853644157986076,0.6320497379195299,0,1,1,1,1
politeness_wiki_791,impolite,I based my sentence on the citation. Are you saying the citation is wrong?,Wikipedia,13150,2011-04-11 14:33:00,valoem,False,,-1.0001513477208512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,impolite,13,9,9,8,9,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-0.2474155739928794,-1.1051070816952244,-1.0606493758416455,-1.2345729877246825,-1.0288693741623978,0,-1,-1,-1,-1
politeness_wiki_792,impolite,I give a glimpse there now and then. What is up?,Wikipedia,204183,2010-08-30 23:18:00,aleksandr grigoryev,False,,-0.5144555997544848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,impolite,13,13,9,13,9,A233ONYNWKDIYF,APDWVWS2HMSFD,A3GOI327COFGY5,A29B522D0BX6HN,A3IHLWMZNBLUR4,-0.2474155739928794,-0.2455080418704646,-1.0606493758416455,-0.22690475560034,-1.0288693741623978,0,0,-1,0,-1
politeness_wiki_793,polite,"Hi Bruce, I normally make only trivial changes, but I've just found it necessary to do two hook rewrites. Could you check, please?",Wikipedia,48392,2011-06-27 08:13:00,tony1,False,,0.7814537929065603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,polite,18,17,17,18,21,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AD317NO9623GZ,A28TXBSZPWMEU9,A236MXN66UEJW6,0.8587881992106999,0.6140909979542951,0.6149870558740679,0.7807634765240022,1.4625092939604938,1,1,1,1,1
politeness_wiki_794,impolite,"Ah, as I recall it was ''you'' who confused me on that one, by adding them to <url> during the GA review ;) What is the preferred display quote? Does one just use blockquote?",Wikipedia,258782,2008-04-24 13:26:00,espresso addict,True,2007-09-23,-0.5553723520469822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,impolite,13,15,14,2,13,A2UFD1I8ZO1V4G,AVWFW00UYDVUD,AYG3MF094634L,A1TLLJDX8H4JP1,A3KVLFBRO8X2MZ,-0.2474155739928794,0.1842914780419152,-0.0133766060193246,-2.443774866273893,-0.198409818121434,0,0,0,-1,0
politeness_wiki_795,polite,"I don't follow you I was not aware that my edits were vandalism, I was editing according to what had (it appeared to me) been agreed on the talk page, but additional material had been inserted (that had not been agreed upon)  that esentialy said the same thing (and was not supported by the sources) that had caused the origioanl disagrement. I think I may have mis-understood you point, are you saying that I can only revert three times if its vandalism, or that my edits were vandalims?",Wikipedia,73271,2009-07-21 22:10:00,slatersteven,False,,0.5316213811094479,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,polite,16,15,23,21,9,A2QN0EGBRGJU1M,A2GSW5RBAT5LQ5,AO5E3LWBYM72K,A2ULMYRKQMNNFG,A3TFQK7QK8X6LM,0.4163066899292681,0.1842914780419152,1.871714379660853,1.3853644157986076,-1.0288693741623978,0,0,1,1,-1
politeness_wiki_796,polite,"I have already read this - thank you very much for this kind gesture, dear friend. What's up with you?",Wikipedia,239991,2010-11-12 17:17:00,shshshsh,False,,0.9536863532209648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,polite,13,18,25,18,15,A233ONYNWKDIYF,A22SZHZTF72TRM,A199E33VY97TR,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,-0.2474155739928794,0.828990757910485,2.290623487589781,0.7807634765240022,0.2168199598990479,0,1,1,1,0
politeness_wiki_797,polite,"Marhaba Tiamut. <url> has grown quite a bit since last week, and we're planning to take it to GA, would you be interested in joining the push?",Wikipedia,224441,2010-03-13 18:47:00,zozo2kx,False,,1.4709751999098002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,polite,25,21,19,16,21,A1R4VG71V6XECZ,A233ONYNWKDIYF,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A37ADCYLCSB5O2,2.4074734816957117,1.473690037779055,1.0338961638029962,0.3776961836742654,1.4625092939604938,1,1,1,0,1
politeness_wiki_798,impolite,you could have started the discussion yourself. How can you say there was no consensus against the edits if there had been no discussion at the time you were doing the reverting?,Wikipedia,620305,2008-05-12 17:14:00,spartaz,True,2007-06-24,-0.5269527265567112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,impolite,17,5,5,11,13,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A13CO3B2BRXQLZ,0.6375474445699841,-1.964706121519984,-1.8984675916995024,-0.6299720484500769,-0.198409818121434,1,-1,-1,-1,0
politeness_wiki_799,impolite,"OK, then, define ""bias"", propose a way to quantify it, and if it's accepted by consensus, we'll apply it to ''all'' the admins on that page. Or, perhaps as a starting point, how about presenting some evidence?",Wikipedia,344934,2010-04-04 15:26:00,atren,False,,-1.151564214925647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,impolite,13,11,16,5,9,A2UFD1I8ZO1V4G,AYG3MF094634L,A3L8MJ1C4OEDGV,A3TFQK7QK8X6LM,AZ1RJVNOZFIWV,-0.2474155739928794,-0.6753075617828445,0.4055325019096036,-1.839173926999288,-1.0288693741623978,0,-1,0,-1,-1
politeness_wiki_800,impolite,Well? Shall I request outside assistance?,Wikipedia,619538,2007-03-01 04:27:00,power level (dragon ball),False,,-1.0560129796116062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,impolite,9,12,12,7,9,A233ONYNWKDIYF,A2VMJFBCB921NI,AYG3MF094634L,AQENCS423BKON,AHH34KPTA2LSS,-1.132378592555743,-0.4604078018266546,-0.432285713948253,-1.4361066341495508,-1.0288693741623978,-1,-1,0,-1,-1
politeness_wiki_801,polite,"Wow, thanks for pointing that out. I'm having a bad night, and all the theading... anyway, did I get them all?",Wikipedia,622123,2010-02-06 02:07:00,dkqwerty,False,,0.6283126392164756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,polite,13,16,17,21,17,A233ONYNWKDIYF,A22SZHZTF72TRM,A199E33VY97TR,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,-0.2474155739928794,0.3991912379981052,0.6149870558740679,1.3853644157986076,0.6320497379195299,0,0,1,1,1
politeness_wiki_802,polite,I don't want to be your enemy. What can I do to help this situation?,Wikipedia,239366,2010-11-20 20:00:00,fresheneesz,False,,1.4665772154850043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,polite,21,21,21,19,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28ZB4ZB13BWAI,A29B522D0BX6HN,AIPK94CUWL45W,1.5225104631328477,1.473690037779055,1.4528052717319246,0.9822971229488708,0.6320497379195299,1,1,1,1,1
politeness_wiki_803,impolite,"Hi, although I agree with you, please check the following <url> in process. Why can't the darn thing work, in the first place?",Wikipedia,487198,2006-04-13 22:46:00,nikosilver,False,,-0.65984639780439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,impolite,5,17,1,11,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3GOI327COFGY5,-2.0173416111186064,0.6140909979542951,-2.7362858075573597,-0.6299720484500769,0.6320497379195299,-1,1,-1,-1,1
politeness_wiki_804,impolite,"of <url> as those were just plain old copyedit (replacing begining of paragraph ""he""'s with the name and a template fix). I'm assuming you were on the cell phone again?",Wikipedia,328996,2010-08-31 00:53:00,ealdgyth,False,,-1.0236466384131009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,9,7,13,10,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AIPK94CUWL45W,-1.132378592555743,-1.5349066016076045,-0.2228311599837888,-0.8315056948749454,-0.198409818121434,-1,-1,0,-1,0
politeness_wiki_805,polite,"its - it's - its - Sheesh !  Thanks for fixing :-)  Scary, huh?",Wikipedia,290167,2007-01-28 17:06:00,sandygeorgia,False,,0.5538282127225471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,polite,17,15,9,21,17,A2WKPCZU4U110T,A22SZHZTF72TRM,A1TLLJDX8H4JP1,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,0.6375474445699841,0.1842914780419152,-1.0606493758416455,1.3853644157986076,0.6320497379195299,1,0,-1,1,1
politeness_wiki_806,polite,"On the WP:Football discussion you mentioned that Man City had 150,000+ views more than the seasons article. Please could you tell me where I can find page-views for wiki articles?",Wikipedia,450083,2011-04-11 13:16:00,thebigjagielka,False,,1.0844116768358207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,polite,17,20,21,21,13,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A00613921OIEGJA322163,AIPK94CUWL45W,A19ZT0TQPFA2,0.6375474445699841,1.258790277822865,1.4528052717319246,1.3853644157986076,-0.198409818121434,1,1,1,1,0
politeness_wiki_807,impolite,"Perhaps these articles should be nominated for deletion. A blue belt is far from a notable BJJ player; Google returns 594 results for him, many of which might not even be the Barry Ley in question; and as for the Blaggers article: I don't see any articles on the higher-selling books you mention, why does this one deserve it?",Wikipedia,620420,2007-03-13 19:55:00,flowwtg,False,,-0.7120249719691379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,13,9,5,13,11,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,AVHARSCRX7M9E,A13CO3B2BRXQLZ,AEYHIQUDWJ3KV,-0.2474155739928794,-1.1051070816952244,-1.8984675916995024,-0.22690475560034,-0.6136395961419159,0,-1,-1,0,-1
politeness_wiki_808,impolite,"It's simple Pumpie. Why don't you try to understand all parts, or write in your own language?",Wikipedia,429854,2005-03-30 00:58:00,juntas,False,,-0.9248096484691808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,impolite,9,17,10,9,7,A233ONYNWKDIYF,A3LXBP8T6JMY9B,A2ULMYRKQMNNFG,A1F4D2PZ7NNWTL,AB08R15AWTVDT,-1.132378592555743,0.6140909979542951,-0.8511948218771814,-1.0330393412998138,-1.4440991521828797,-1,1,-1,-1,-1
politeness_wiki_809,impolite,You said other sources supported the info in the infobox yet you did not indicate what sources. And why can't we use a primary source for his birth date?,Wikipedia,58108,2011-07-24 03:16:00,pristino,False,,-0.9444214064787566,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,impolite,5,13,5,12,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3GOI327COFGY5,-2.0173416111186064,-0.2455080418704646,-1.8984675916995024,-0.4284384020252084,-0.198409818121434,-1,0,-1,0,0
politeness_wiki_810,impolite,And what about <person>? Does it need fixed now too?,Wikipedia,548991,2009-03-18 06:25:00,magus732,False,,-0.4458497080072755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,impolite,13,13,13,13,9,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AYG3MF094634L,A13CO3B2BRXQLZ,A38N58BSMTA0BE,-0.2474155739928794,-0.2455080418704646,-0.2228311599837888,-0.22690475560034,-1.0288693741623978,0,0,0,0,-1
politeness_wiki_811,impolite,"Why am I never asked to write a feature. Is it because ""I is black""?",Wikipedia,396161,2011-08-04 01:59:00,malleus_fatuorum,False,,-1.1989050520056206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,impolite,9,9,9,13,9,AYG3MF094634L,AVHARSCRX7M9E,A125P73OQSRNI5,A1DTQSIIYIZL62,AEYHIQUDWJ3KV,-1.132378592555743,-1.1051070816952244,-1.0606493758416455,-0.22690475560034,-1.0288693741623978,-1,-1,-1,0,-1
politeness_wiki_812,polite,Hi! What would you like help with in particular?,Wikipedia,465049,2011-02-20 19:20:00,acalamari,True,2007-07-04,1.5939960482567306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,polite,21,17,21,19,21,A16PRU8T6NZLN5,A2UFD1I8ZO1V4G,A2UBXHCHM2I6IL,A37ADCYLCSB5O2,A13CO3B2BRXQLZ,1.5225104631328477,0.6140909979542951,1.4528052717319246,0.9822971229488708,1.4625092939604938,1,1,1,1,1
politeness_wiki_813,polite,"I've asked participants to shift the discussion away from Karchmar--that discussion isn't producing any new arguments or sources. Would you be able to contribute some thoughts as to where we might go on the topic of collaboration (i.e., tomorrow)?",Wikipedia,28580,2011-07-19 16:21:00,sunray,False,,1.2175925552707352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,polite,21,21,15,21,24,A3I83CQLOZRO79,A233ONYNWKDIYF,AI4WWBB2PNCKH,A26YKYQIA3GX8B,A28K8ST8B2XU0N,1.5225104631328477,1.473690037779055,0.1960779479451395,1.3853644157986076,2.0853539609912164,1,1,0,1,1
politeness_wiki_814,impolite,Could you please clarify who the new users were exactly that you considered to be part of your 'sock farm'?  Or did you not even bother to research before making such claims?,Wikipedia,418733,2010-08-04 15:57:00,pratyeka,True,2003-11-14,-2.1649493897652645,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,impolite,9,1,10,5,5,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,AYG3MF094634L,A1KC138MX47DXA,A1Y3Z92RE62NPS,-1.132378592555743,-2.824305161344744,-0.8511948218771814,-1.839173926999288,-1.8593289302033615,-1,-1,-1,-1,-1
politeness_wiki_815,polite,I'm pretty sure there already is a filter (possibly more than one) for this. What page got moved?,Wikipedia,383168,2011-08-03 04:51:00,28bytes,True,2011-06-14,0.5885879694329682,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,polite,13,17,21,15,22,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,-0.2474155739928794,0.6140909979542951,1.4528052717319246,0.1761625372493969,1.6701241829707347,0,1,1,0,1
politeness_wiki_816,impolite,"I had that fixed before you oranged me, I swears it! :) Are you not familiar with the technique of doubling your edit count using typos?",Wikipedia,387620,2010-09-09 22:44:00,franamax,True,2009-11-10,-0.7298376527953034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,9,7,12,15,15,A233ONYNWKDIYF,A22SZHZTF72TRM,AYG3MF094634L,A34A6MSJTD9A4L,A1BJTTNDDFZ3ZP,-1.132378592555743,-1.5349066016076045,-0.432285713948253,0.1761625372493969,0.2168199598990479,-1,-1,0,0,0
politeness_wiki_817,impolite,Sigh. Did arbcomm teach you nothing?,Wikipedia,102758,2011-04-24 11:10:00,william m. connolley,True,2006-01-14,-2.083224131157202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,1,4,1,3,4,ANGX5PAAYGL9P,AW6UIL04MLQ9N,AAZKHFKG1B8VQ,AVHARSCRX7M9E,AZOAW8JH5HJJK,-2.90230462968147,-2.1796058814761743,-2.7362858075573597,-2.2422412198490247,-2.0669438192136025,-1,-1,-1,-1,-1
politeness_wiki_818,polite,"I'm leaving radiant/nescott to you. Can I ask you to look at my report of UBeR, please?",Wikipedia,496002,2007-03-30 13:29:00,william m. connolley,True,2006-01-14,1.869911592409716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,polite,25,25,21,17,21,A233ONYNWKDIYF,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A3BY68N6X2BEGS,AIPK94CUWL45W,2.4074734816957117,2.3332890776038147,1.4528052717319246,0.5792298300991339,1.4625092939604938,1,1,1,1,1
politeness_wiki_819,polite,"I noticed your ""Original Research"" notation for the section on weights and measures in the article in Liberia. Could you explain in more detail your concern and how it might be remedied?",Wikipedia,600849,2010-05-30 07:01:00,michael glass,False,,0.5489473767412034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,polite,14,21,13,16,17,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A2GODV4YZGD8X9,-0.0261748193521635,1.473690037779055,-0.2228311599837888,0.3776961836742654,0.6320497379195299,0,1,0,0,1
politeness_wiki_820,polite,"No worries, thanks for doing that. Nice to hear from you again - new username for 2013?",Wikipedia,621393,2013-01-04 13:18:00,yunshui,False,,1.4045483875209026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,polite,15,17,23,25,25,A1RPVYUPJZGM9Z,A21753FQKCM5DQ,A2WKPCZU4U110T,AVWFW00UYDVUD,AO5E3LWBYM72K,0.1950659352885523,0.6140909979542951,1.871714379660853,2.191499001498081,2.2929688500014573,0,1,1,1,1
politeness_wiki_821,impolite,"you need a copy, you say... by that you mean a translation, or one which has been reconstructed to meet en. wiki coding?",Wikipedia,497803,2007-10-26 21:35:00,thuranx,False,,-0.4834747961026092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,14,9,9,13,17,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,-0.0261748193521635,-1.1051070816952244,-1.0606493758416455,-0.22690475560034,0.6320497379195299,0,-1,-1,0,1
politeness_wiki_822,polite,Probably I would have to do quite a bit of alteration in wording. Is that O.K?,Wikipedia,267842,2008-02-21 13:13:00,mattisse,False,,0.696111901307342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,polite,17,17,13,17,21,A16PRU8T6NZLN5,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,AQWC8BPA9JB7T,A1KC138MX47DXA,0.6375474445699841,0.6140909979542951,-0.2228311599837888,0.5792298300991339,1.4625092939604938,1,1,0,1,1
politeness_wiki_823,polite,Sounds like a great idea. Do you want to propose it at the project talk page?,Wikipedia,472209,2008-02-14 06:38:00,carcharoth,True,2007-10-25,1.1562172217671989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,polite,21,17,17,17,20,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AYG3MF094634L,A13CO3B2BRXQLZ,A38N58BSMTA0BE,1.5225104631328477,0.6140909979542951,0.6149870558740679,0.5792298300991339,1.2548944049502528,1,1,1,1,1
politeness_wiki_824,impolite,Can I get some time to finish what I am doing without everything being deleted??,Wikipedia,152418,2008-05-21 17:45:00,sarindam7,False,,-1.1541323602865667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,impolite,17,9,9,13,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,0.6375474445699841,-1.1051070816952244,-1.0606493758416455,-0.22690475560034,-1.8593289302033615,1,-1,-1,0,-1
politeness_wiki_825,impolite,"Am I indeed ""dishonest"" by responding to you?  Is <url>  correct?",Wikipedia,536140,2006-09-08 20:58:00,mathstatwoman,False,,-1.1599790879547105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,impolite,16,9,6,12,5,ANGX5PAAYGL9P,A2YFPO0N4GIS25,A3CA5S8GR8TZ1U,AYG3MF094634L,AZOAW8JH5HJJK,0.4163066899292681,-1.1051070816952244,-1.689013037735038,-0.4284384020252084,-1.8593289302033615,0,-1,-1,0,-1
politeness_wiki_826,impolite,How did I vandalize!!??,Wikipedia,454245,2008-12-09 02:23:00,madirox2222,False,,-1.6739265193304529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,impolite,2,5,5,5,1,A3I83CQLOZRO79,A233ONYNWKDIYF,AI4WWBB2PNCKH,A26YKYQIA3GX8B,A28K8ST8B2XU0N,-2.681063875040754,-1.964706121519984,-1.8984675916995024,-1.839173926999288,-2.6897884862443253,-1,-1,-1,-1,-1
politeness_wiki_827,polite,"I hope I don't upset anyone by jumping in univited, but why are self-created images any different than those found elsewhere so long as they comply with all of the non-free content criteria? Is this caveat hiding in a talk page archive somewhere?",Wikipedia,547323,2010-10-18 18:36:00,vernowhitney,True,2010-11-12,0.6736919474037111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,polite,13,17,18,17,20,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1DTQSIIYIZL62,A38N58BSMTA0BE,-0.2474155739928794,0.6140909979542951,0.8244416098385321,0.5792298300991339,1.2548944049502528,0,1,1,1,1
politeness_wiki_828,impolite,Thats good. Do you have any enemies on here as well?,Wikipedia,609756,2007-06-05 19:36:00,nevilledad,False,,-0.6986947515810586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,impolite,13,9,13,1,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,ANS7S6PUWTLF7,-0.2474155739928794,-1.1051070816952244,-0.2228311599837888,-2.6453085126987617,-0.198409818121434,0,-1,0,-1,0
politeness_wiki_829,polite,I think it is important to note that Spirit 03 was the last gunship to be brought down and that it has not been involved in a Class A mishap since that date. Should we include that?,Wikipedia,2631,2007-03-16 05:50:00,bqzip01,False,,0.9033507570305168,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,polite,13,20,17,17,22,A3KPQ7L5FS8SD6,A3RL5VZ7Y9FEG4,A3GD6QGVN7PWFR,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,-0.2474155739928794,1.258790277822865,0.6149870558740679,0.5792298300991339,1.6701241829707347,0,1,1,1,1
politeness_wiki_830,polite,http://en.wikipedia.org/wiki/User:Mheart did the copyedit for the Japanese flag article and it was completed today. Is there anything else other than a copyedit that you need for this article?,Wikipedia,328921,2010-02-01 23:21:00,zscout370,True,2005-08-11,0.6630095416476107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,polite,14,25,13,13,17,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A3GOI327COFGY5,A2AMGE57IJVSHF,-0.0261748193521635,2.3332890776038147,-0.2228311599837888,-0.22690475560034,0.6320497379195299,0,1,0,0,1
politeness_wiki_831,impolite,He has been indef blocked once again. I wonder how long it will take him to come back this time?,Wikipedia,624679,2008-07-13 04:21:00,landon1980,False,,-1.1548734223544517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,impolite,13,8,5,13,1,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1HGJ7P0U12ZH8,A2MWGIVIKOXWYM,A3TFQK7QK8X6LM,-0.2474155739928794,-1.3200068416514144,-1.8984675916995024,-0.22690475560034,-2.6897884862443253,0,-1,-1,0,-1
