id,ground_truth,text,index,Community,Id,Timestamp,UserId,Reputation,Upvotes,Downvotes,meta.Normalized Score,meta.Annotations,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Score1_normalized,Score2_normalized,Score3_normalized,Score4_normalized,Score5_normalized,Score1_binarized,Score2_binarized,Score3_binarized,Score4_binarized,Score5_binarized
politeness_stack_1785,impolite,"Seems like a roundabout way to get an address structure to me. Why not just pass ""2a00:1450:8006::68"" to `getaddrinfo`?",70,092011 Stack Overflow,6910055,2011-05-12-23:00:28,302831.0,3574.0,478.0,9.0,-0.7499454015336082,"{'A3E157ZN8XPUKJ': np.int64(20), 'A3OW54MEVDKXJL': np.int64(9), 'A3MMLCBV2W3BP9': np.int64(11), 'A125P73OQSRNI5': np.int64(11), 'A39FH0T1NKKMVO': np.int64(10)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20,9,11,11,10,A3E157ZN8XPUKJ,A3OW54MEVDKXJL,A3MMLCBV2W3BP9,A125P73OQSRNI5,A39FH0T1NKKMVO,1.499326508438116,-1.1754637186660477,-0.7829827057186232,-0.7257029611481352,-0.9623471488815258,1,-1,-1,-1,-1
politeness_stack_1786,polite,"Yes it does, but the weird thing it's that all the other user attributes are getting passed (When i take a look at the console, every other value but the client_id hash it's getting passed from the form). Do you think that the fact that I'm also using authlogic for this same model may be something to do with it?",1973,092011 Stack Overflow,3095566,2010-06-11-23:48:34,214038.0,229.0,65.0,2.0,1.1193473675219714,"{'A233ONYNWKDIYF': np.int64(17), 'A14TK8NCD4CUN1': np.int64(17), 'A17G2LOYX7WQZ': np.int64(18), 'A1KC138MX47DXA': np.int64(21), 'A3OY0OL2M0HUTT': np.int64(21)}",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,17,18,21,21,A233ONYNWKDIYF,A14TK8NCD4CUN1,A17G2LOYX7WQZ,A1KC138MX47DXA,A3OY0OL2M0HUTT,0.7993463339000383,0.7065323251861421,0.9163291053824936,1.551018971887992,1.3427730722282545,1,1,1,1,1
politeness_stack_1787,polite,Would a tool that provides an RSS feed for a tag work alright? What OS are you using?,6177,092011 Stack Apps,4449,2010-10-05-18:16:12,18.0,12486.0,148.0,3.0,1.7772832834690295,"{'AO3XB5I5QNNUI': np.int64(17), 'A23312XQ2AQ91W': np.int64(21), 'A3E157ZN8XPUKJ': np.int64(25), 'A2UFD1I8ZO1V4G': np.int64(21), 'AR6N5URYPDBXS': np.int64(25)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,21,25,21,25,AO3XB5I5QNNUI,A23312XQ2AQ91W,A3E157ZN8XPUKJ,A2UFD1I8ZO1V4G,AR6N5URYPDBXS,0.7993463339000383,1.647530347112237,2.6156409164836103,1.551018971887992,2.180998607177265,1,1,1,1,1
politeness_stack_1788,polite,"Just to clarify: Do you want your program to be notified of mouse click events so that it can act upon them, or do you want to inject mouse click events into the windowing system?  And what platform are you on (mac/*nix/Windows/etc)?",1989,092011 Stack Overflow,2186765,2010-02-09-18:34:39,238886.0,10981.0,1729.0,0.0,0.7769188702073075,"{'AO2NFSIXUL5MT': np.int64(20), 'A3SMTP08PPXDWA': np.int64(13), 'AO3XB5I5QNNUI': np.int64(17), 'A1F4D2PZ7NNWTL': np.int64(16), 'A3TXO6RKFIDFUV': np.int64(17)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,13,17,16,17,AO2NFSIXUL5MT,A3SMTP08PPXDWA,AO3XB5I5QNNUI,A1F4D2PZ7NNWTL,A3TXO6RKFIDFUV,1.499326508438116,-0.2344656967399527,0.6735702752251912,0.4126580053699284,0.5045475372792433,1,0,1,0,1
politeness_stack_1789,polite,"it sounds like HTML Agility pack will probably work for me.
Are there any other options????",2493,092011 Stack Overflow,330471,2009-02-05-17:25:26,42604.0,212.0,164.0,3.0,0.4979826908878962,"{'A2AE4MZVUX9JPX': np.int64(21), 'AYG3MF094634L': np.int64(14), 'ARYGQ46IMW8AU': np.int64(15), 'A3K2Y59JJBDXMD': np.int64(11), 'A1IMICF9ISISZN': np.int64(21)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,14,15,11,21,A2AE4MZVUX9JPX,AYG3MF094634L,ARYGQ46IMW8AU,A3K2Y59JJBDXMD,A1IMICF9ISISZN,1.732653233284142,0.0007838087415709,0.1880526149105864,-0.7257029611481352,1.3427730722282545,1,0,0,-1,1
politeness_stack_1790,impolite,Interesting. Are these log-based analytics or something like Google Analytics?,4710,092011 Webmasters,7762,2011-01-13-01:26:25,1757.0,5878.0,583.0,95.0,-0.5065792353186105,"{'A233ONYNWKDIYF': np.int64(13), 'A34A7196LM26TV': np.int64(13), 'A2UFD1I8ZO1V4G': np.int64(13), 'A28TXBSZPWMEU9': np.int64(9), 'AR6N5URYPDBXS': np.int64(9)}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,13,13,9,9,A233ONYNWKDIYF,A34A7196LM26TV,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AR6N5URYPDBXS,-0.1339605654840655,-0.2344656967399527,-0.2974650454040183,-1.181047347755361,-1.1719035326187786,0,0,0,-1,-1
politeness_stack_1791,impolite,"not sure how the table is storing the tuples or if i'm understanding correctly, but, don't you already have that information? if there is a table with the tuples, say, tuple_table with tuples (kn, gm), and you want which k element (coming from set A) maps to which g element (coming from set B) wouldn't a simple select on the tuple_table do it?",2846,092011 Stack Overflow,5443977,2011-02-03-22:47:10,589517.0,544.0,8.0,0.0,-0.3894123943403433,"{'A1ZHP80O13CEUI': np.int64(13), 'A3OW54MEVDKXJL': np.int64(9), 'AD1IH74UX9IAI': np.int64(13), 'AD317NO9623GZ': np.int64(9), 'A39FH0T1NKKMVO': np.int64(14)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,9,13,9,14,A1ZHP80O13CEUI,A3OW54MEVDKXJL,AD1IH74UX9IAI,AD317NO9623GZ,A39FH0T1NKKMVO,-0.1339605654840655,-1.1754637186660477,-0.2974650454040183,-1.181047347755361,-0.1241216139325149,0,-1,0,-1,0
politeness_stack_1792,impolite,"And what's your problem, exactly? What have you tried so far?",2568,092011 Stack Overflow,7084071,2011-05-24-10:07:11,300836.0,5839.0,895.0,54.0,-1.1127547818456114,"{'A30XX64989TZKE': np.int64(11), 'A3OW54MEVDKXJL': np.int64(5), 'A320SR22MPGY17': np.int64(9), 'A3DKR227NQCH4X': np.int64(17), 'AFHAH1BIN51GI': np.int64(9)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11,5,9,17,9,A30XX64989TZKE,A3OW54MEVDKXJL,A320SR22MPGY17,A3DKR227NQCH4X,AFHAH1BIN51GI,-0.6006140151761173,-2.1164617405921424,-1.268500366033228,0.6403301986735411,-1.1719035326187786,-1,-1,-1,1,-1
politeness_stack_1793,polite,Your wording of the directory structure is a little confusing. Would you please update your question with a more specific directory structure and which HTTP error codes are returning for which files in that structure?,4034,092011 Webmasters,14688,2011-06-23-21:35:37,8515.0,142.0,39.0,0.0,0.6016361153149998,"{'A233ONYNWKDIYF': np.int64(13), 'A3E157ZN8XPUKJ': np.int64(21), 'ARYGQ46IMW8AU': np.int64(17), 'A28TXBSZPWMEU9': np.int64(16), 'A13HSR88OUNIVP': np.int64(22)}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13,21,17,16,22,A233ONYNWKDIYF,A3E157ZN8XPUKJ,ARYGQ46IMW8AU,A28TXBSZPWMEU9,A13HSR88OUNIVP,-0.1339605654840655,1.647530347112237,0.6735702752251912,0.4126580053699284,1.552329455965507,0,1,1,0,1
politeness_stack_1794,polite,I see. Was it talking about that one specifically? :),79,092011 Stack Overflow,3571090,2010-08-07-07:01:00,893.0,158463.0,4562.0,502.0,0.8368981791325597,"{'A3G9MSZVWB7W42': np.int64(21), 'ATHS9GUME1XCA': np.int64(20), 'A2BKPNKU3EG41Z': np.int64(17), 'A2WGBPEN45GJNF': np.int64(18), 'AFHAH1BIN51GI': np.int64(25)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,17,18,25,A3G9MSZVWB7W42,ATHS9GUME1XCA,A2BKPNKU3EG41Z,A2WGBPEN45GJNF,AFHAH1BIN51GI,1.732653233284142,1.412280841630713,0.6735702752251912,0.8680023919771539,2.180998607177265,1,1,1,1,1
politeness_stack_1795,polite,What is a string pointer? Can you give some example about the input and the expected output?,2984,092011 Stack Overflow,1410875,2009-10-12-06:05:02,39742.0,24864.0,2621.0,250.0,0.5741157405056767,"{'A3R637QBE0IXDF': np.int64(20), 'A14TK8NCD4CUN1': np.int64(13), 'A17G2LOYX7WQZ': np.int64(18), 'AFD31LP2ZU9G7': np.int64(21), 'A34M93NJC830DP': np.int64(13)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20,13,18,21,13,A3R637QBE0IXDF,A14TK8NCD4CUN1,A17G2LOYX7WQZ,AFD31LP2ZU9G7,A34M93NJC830DP,1.499326508438116,-0.2344656967399527,0.9163291053824936,1.551018971887992,-0.3336779976697677,1,0,1,1,0
politeness_stack_1796,polite,"Sorry, I got a bit confused. Actually, how did you build a station with this configuration?",4261,092011 Gaming,29884,2011-04-28-14:36:41,7348.0,113.0,8.0,0.0,0.5934893193826031,"{'A233ONYNWKDIYF': np.int64(17), 'A1KC138MX47DXA': np.int64(21), 'A2UFD1I8ZO1V4G': np.int64(13), 'A28TXBSZPWMEU9': np.int64(15), 'A13HSR88OUNIVP': np.int64(21)}",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,21,13,15,21,A233ONYNWKDIYF,A1KC138MX47DXA,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A13HSR88OUNIVP,0.7993463339000383,1.647530347112237,-0.2974650454040183,0.1849858120663157,1.3427730722282545,1,1,0,0,1
politeness_stack_1797,polite,Are the Ajax or other porlet technologies good enough?  Are there any other Java portlet technologies that I should study?,361,092011 Stack Overflow,4392214,2010-11-03-05:34:55,259889.0,767.0,859.0,19.0,0.8832668331681361,"{'APEJ17EE0VDDT': np.int64(21), 'A233ONYNWKDIYF': np.int64(17), 'A3MMLCBV2W3BP9': np.int64(13), 'AD1IH74UX9IAI': np.int64(17), 'A3OY0OL2M0HUTT': np.int64(21)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,17,13,17,21,APEJ17EE0VDDT,A233ONYNWKDIYF,A3MMLCBV2W3BP9,AD1IH74UX9IAI,A3OY0OL2M0HUTT,1.732653233284142,0.7065323251861421,-0.2974650454040183,0.6403301986735411,1.3427730722282545,1,1,0,1,1
politeness_stack_1798,impolite,If you serve a thousand of these per page you're hitting 49 kilobytes. How many of these could you possibly be serving?,2710,092011 Stack Overflow,2575993,2010-04-03-08:16:40,11137.0,1332.0,482.0,20.0,-0.5518504834264549,"{'A1UIH2IMG9DV95': np.int64(9), 'A1GGOZPHYU0OC0': np.int64(9), 'A28TXBSZPWMEU9': np.int64(14), 'A28ZB4ZB13BWAI': np.int64(12), 'AP6784DKV31O6': np.int64(9)}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9,9,14,12,9,A1UIH2IMG9DV95,A1GGOZPHYU0OC0,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,AP6784DKV31O6,-1.0672674648681693,-1.1754637186660477,-0.0547062152467159,-0.4980307678445224,-1.1719035326187786,-1,-1,0,-1,-1
politeness_stack_1799,polite,Right. Any idea where I plug in the OAuth2 stuff?,1505,092011 Stack Overflow,7280027,2011-06-05-16:49:09,385559.0,941.0,324.0,10.0,0.7429445340550701,"{'ARYGQ46IMW8AU': np.int64(17), 'A2OTEOJC764LEP': np.int64(21), 'AO3XB5I5QNNUI': np.int64(17), 'A1TWD4UTLWVYAQ': np.int64(18), 'A1Z7WT01G55LDC': np.int64(16)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,21,17,18,16,ARYGQ46IMW8AU,A2OTEOJC764LEP,AO3XB5I5QNNUI,A1TWD4UTLWVYAQ,A1Z7WT01G55LDC,0.7993463339000383,1.647530347112237,0.6735702752251912,0.8680023919771539,0.2949911535419905,1,1,1,1,0
politeness_stack_1800,polite,Would you please tell your background if you are switching? Or C# is the very first language you are learning?,4359,092011 Programmers,32711,2010-11-24-07:07:57,963.0,2770.0,265.0,1.0,0.5645334488592766,"{'AO3XB5I5QNNUI': np.int64(17), 'A233ONYNWKDIYF': np.int64(9), 'A2UFD1I8ZO1V4G': np.int64(17), 'A2J65ZHAJQDKAC': np.int64(17), 'A32VJLRWGMYGSU': np.int64(21)}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17,9,17,17,21,AO3XB5I5QNNUI,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2J65ZHAJQDKAC,A32VJLRWGMYGSU,0.7993463339000383,-1.1754637186660477,0.6735702752251912,0.6403301986735411,1.3427730722282545,1,-1,1,1,1
politeness_stack_1801,polite,For what country? Could the data from openstreetmap be complete enough for your locality?,6000,092011 GIS,13,2010-07-22-19:27:30,26.0,144.0,11.0,0.0,0.5915643650179687,"{'A3RLCGRXA34GC0': np.int64(15), 'A2UFD1I8ZO1V4G': np.int64(17), 'A28TXBSZPWMEU9': np.int64(16), 'A32VJLRWGMYGSU': np.int64(17), 'ARX0S1CIDJLOX': np.int64(11)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,17,16,17,11,A3RLCGRXA34GC0,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A32VJLRWGMYGSU,ARX0S1CIDJLOX,0.3326928842079864,0.7065323251861421,0.4308114450678888,0.6403301986735411,-0.7527907651442731,0,1,1,1,-1
politeness_stack_1802,polite,What algorithms have you heard about ? Do you have references ?,3329,092011 Stack Overflow,8242153,2011-08-02-21:54:35,290552.0,841.0,45.0,7.0,0.4322136062985874,"{'A33SMNMTMIOJ6T': np.int64(16), 'A233ONYNWKDIYF': np.int64(13), 'A3E157ZN8XPUKJ': np.int64(20), 'A3OW54MEVDKXJL': np.int64(17), 'A14TK8NCD4CUN1': np.int64(13)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,13,20,17,13,A33SMNMTMIOJ6T,A233ONYNWKDIYF,A3E157ZN8XPUKJ,A3OW54MEVDKXJL,A14TK8NCD4CUN1,0.5660196090540123,-0.2344656967399527,1.4018467656970983,0.6403301986735411,-0.3336779976697677,1,0,1,1,0
politeness_stack_1803,impolite,"What is your definition of a ""small change"" in the output? Edit distance (treating hashes as strings) or mathematical distance of numbers (treating hashes as integers?)",3111,092011 Stack Overflow,1561772,2009-11-06-12:14:49,12166.0,7603.0,329.0,110.0,-0.7444483282219742,"{'A2UFD1I8ZO1V4G': np.int64(13), 'AYG3MF094634L': np.int64(13), 'A28TXBSZPWMEU9': np.int64(13), 'A3DKR227NQCH4X': np.int64(1), 'A3OY0OL2M0HUTT': np.int64(10)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13,13,13,1,10,A2UFD1I8ZO1V4G,AYG3MF094634L,A28TXBSZPWMEU9,A3DKR227NQCH4X,A3OY0OL2M0HUTT,-0.1339605654840655,-0.2344656967399527,-0.2974650454040183,-3.002424894184262,-0.9623471488815258,0,0,0,-1,-1
politeness_stack_1804,polite,Please clarify what you mean by 'sub-info'.  Are you referring to the $info_results array?,4376,092011 Programmers,184226,2011-08-17-05:29:03,897.0,14356.0,1953.0,127.0,0.8328011145741333,"{'A233ONYNWKDIYF': np.int64(17), 'A23312XQ2AQ91W': np.int64(23), 'ARX0S1CIDJLOX': np.int64(25), 'AI4WWBB2PNCKH': np.int64(9), 'A1LRRDBA84ITCJ': np.int64(13)}",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,23,25,9,13,A233ONYNWKDIYF,A23312XQ2AQ91W,ARX0S1CIDJLOX,AI4WWBB2PNCKH,A1LRRDBA84ITCJ,0.7993463339000383,2.1180293580752845,2.6156409164836103,-1.181047347755361,-0.3336779976697677,1,1,1,-1,0
politeness_stack_1805,polite,You could serialize Python objects to files and then load them. The problem is that model is too large?,1308,092011 Stack Overflow,6310342,2011-04-05-10:48:32,602828.0,1472.0,33.0,1.0,0.8382087051319224,"{'A2UFD1I8ZO1V4G': np.int64(17), 'A17G2LOYX7WQZ': np.int64(20), 'A1F4D2PZ7NNWTL': np.int64(16), 'A3OY0OL2M0HUTT': np.int64(21), 'A1Z7WT01G55LDC': np.int64(19)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,20,16,21,19,A2UFD1I8ZO1V4G,A17G2LOYX7WQZ,A1F4D2PZ7NNWTL,A3OY0OL2M0HUTT,A1Z7WT01G55LDC,0.7993463339000383,1.412280841630713,0.4308114450678888,1.551018971887992,0.9236603047537488,1,1,1,1,1
politeness_stack_1806,impolite,"How many recipients is ""mass""? Also does it need to be a 3rd-party service?",5898,092011 Web Applications,2063,2010-07-10-03:05:31,20.0,3495.0,250.0,17.0,-0.3457707472978383,"{'A3RLCGRXA34GC0': np.int64(11), 'A2UFD1I8ZO1V4G': np.int64(13), 'A32VJLRWGMYGSU': np.int64(9), 'A2JJLF3PI5XJ0I': np.int64(7), 'A1LRRDBA84ITCJ': np.int64(21)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,13,9,7,21,A3RLCGRXA34GC0,A2UFD1I8ZO1V4G,A32VJLRWGMYGSU,A2JJLF3PI5XJ0I,A1LRRDBA84ITCJ,-0.6006140151761173,-0.2344656967399527,-1.268500366033228,-1.636391734362586,1.3427730722282545,-1,0,-1,-1,1
politeness_stack_1807,polite,I don't get your question to be honest. Could you clarify it more please?,4532,092011 Ask Ubuntu,16925,2010-12-03-17:29:18,3651.0,128.0,46.0,0.0,0.6070429143237634,"{'AO3XB5I5QNNUI': np.int64(13), 'A3RLCGRXA34GC0': np.int64(15), 'A3CPYEB0W3MLZK': np.int64(15), 'ARYGQ46IMW8AU': np.int64(18), 'AKWJ5294VIZRR': np.int64(21)}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13,15,15,18,21,AO3XB5I5QNNUI,A3RLCGRXA34GC0,A3CPYEB0W3MLZK,ARYGQ46IMW8AU,AKWJ5294VIZRR,-0.1339605654840655,0.2360333142230946,0.1880526149105864,0.8680023919771539,1.3427730722282545,0,0,0,1,1
politeness_stack_1808,polite,"Have you checked the actual SVN server to make sure the file was added?  

Did they Add and check in or just Add?",3267,092011 Stack Overflow,1308639,2009-09-22-14:14:55,148761.0,3052.0,680.0,66.0,0.6254285585200848,"{'A2UFD1I8ZO1V4G': np.int64(17), 'AYG3MF094634L': np.int64(14), 'AO3XB5I5QNNUI': np.int64(17), 'A17G2LOYX7WQZ': np.int64(17), 'A320SR22MPGY17': np.int64(17)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,14,17,17,17,A2UFD1I8ZO1V4G,AYG3MF094634L,AO3XB5I5QNNUI,A17G2LOYX7WQZ,A320SR22MPGY17,0.7993463339000383,0.0007838087415709,0.6735702752251912,0.6403301986735411,0.5045475372792433,1,0,1,1,1
politeness_stack_1809,impolite,"Just curious, who asked a question like that? Did you apply for a math heavy position without knowing what FFT is, or did you apply for a ""normal"" job and they asked you this?",2578,092011 Stack Overflow,5576850,2011-02-14-11:03:35,47161.0,9052.0,352.0,142.0,-0.7036385060777726,"{'A3E157ZN8XPUKJ': np.int64(21), 'A14TK8NCD4CUN1': np.int64(7), 'AO3XB5I5QNNUI': np.int64(13), 'A2BKPNKU3EG41Z': np.int64(15), 'A34M93NJC830DP': np.int64(9)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,7,13,15,9,A3E157ZN8XPUKJ,A14TK8NCD4CUN1,AO3XB5I5QNNUI,A2BKPNKU3EG41Z,A34M93NJC830DP,1.732653233284142,-1.645962729629095,-0.2974650454040183,0.1849858120663157,-1.1719035326187786,1,-1,0,0,-1
politeness_stack_1810,polite,"I haven't used photoshop in ages, but that seems quite large. Do you mean the size of the files on disk, or do you mean the memory footprint of the file when you're working with it?",5280,092011 Photography,15410,2011-04-02-13:06:51,1943.0,15562.0,2550.0,350.0,0.8314212091300208,"{'A3E157ZN8XPUKJ': np.int64(21), 'A2UFD1I8ZO1V4G': np.int64(17), 'A771BLWJLMWYY': np.int64(21), 'A28TXBSZPWMEU9': np.int64(16), 'A32VJLRWGMYGSU': np.int64(17)}",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,17,21,16,17,A3E157ZN8XPUKJ,A2UFD1I8ZO1V4G,A771BLWJLMWYY,A28TXBSZPWMEU9,A32VJLRWGMYGSU,1.732653233284142,0.7065323251861421,1.6446055958544008,0.4126580053699284,0.5045475372792433,1,1,1,0,1
politeness_stack_1811,impolite,you asked this same question a couple days ago http://stackoverflow.com/questions/3595256/simple-pseudocode-code-question .  Did you not like the answers you got?,2761,092011 Stack Overflow,3817336,2010-09-03-04:01:49,148059.0,2220.0,186.0,18.0,-1.6994641255865368,"{'A3OW54MEVDKXJL': np.int64(9), 'A28ZB4ZB13BWAI': np.int64(6), 'A1GK3MPU2HL0C8': np.int64(9), 'A3DGKW5JY87RCH': np.int64(8), 'A2WGBPEN45GJNF': np.int64(5)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,6,9,8,5,A3OW54MEVDKXJL,A28ZB4ZB13BWAI,A1GK3MPU2HL0C8,A3DGKW5JY87RCH,A2WGBPEN45GJNF,-1.0672674648681693,-1.8812122351106184,-1.268500366033228,-1.4087195410589732,-2.0101290675677896,-1,-1,-1,-1,-1
politeness_stack_1812,polite,"Is the junk always the same, or is it different for each file? Also, what format is the date in?",1216,092011 Stack Overflow,4262505,2010-10-21-00:11:33,416467.0,10356.0,245.0,14.0,0.4816916949237066,"{'A2UFD1I8ZO1V4G': np.int64(13), 'A33SMNMTMIOJ6T': np.int64(18), 'A233ONYNWKDIYF': np.int64(13), 'A2BKPNKU3EG41Z': np.int64(15), 'A3OY0OL2M0HUTT': np.int64(21)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,18,13,15,21,A2UFD1I8ZO1V4G,A33SMNMTMIOJ6T,A233ONYNWKDIYF,A2BKPNKU3EG41Z,A3OY0OL2M0HUTT,-0.1339605654840655,0.9417818306676656,-0.2974650454040183,0.1849858120663157,1.3427730722282545,0,1,0,0,1
politeness_stack_1813,impolite,Have you tried? How? Some code?,711,092011 Stack Overflow,7690410,2011-06-30-07:24:50,644394.0,791.0,88.0,21.0,-0.811324449521945,"{'A33SMNMTMIOJ6T': np.int64(8), 'A233ONYNWKDIYF': np.int64(9), 'A3E157ZN8XPUKJ': np.int64(14), 'A3OW54MEVDKXJL': np.int64(17), 'A14TK8NCD4CUN1': np.int64(11)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,9,14,17,11,A33SMNMTMIOJ6T,A233ONYNWKDIYF,A3E157ZN8XPUKJ,A3OW54MEVDKXJL,A14TK8NCD4CUN1,-1.3005941897141953,-1.1754637186660477,-0.0547062152467159,0.6403301986735411,-0.7527907651442731,-1,-1,0,1,-1
politeness_stack_1814,polite,"Sorry nevermind I found the option for it :) 

Without having much knowledge of Wordpress, do you know how I'd go about combining image map within the fancybox with some custom jQuery to trigger events based on the area clicks?",4348,092011 WordPress,32003,2011-07-29-00:32:49,7354.0,1.0,0.0,0.0,0.7382253245515635,"{'AO3XB5I5QNNUI': np.int64(17), 'A233ONYNWKDIYF': np.int64(17), 'A3RLCGRXA34GC0': np.int64(15), 'A13CO3B2BRXQLZ': np.int64(17), 'A3CFNUD7VR2E1E': np.int64(9)}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,17,15,17,9,AO3XB5I5QNNUI,A233ONYNWKDIYF,A3RLCGRXA34GC0,A13CO3B2BRXQLZ,A3CFNUD7VR2E1E,0.7993463339000383,0.7065323251861421,0.1880526149105864,0.6403301986735411,-1.1719035326187786,1,1,0,1,-1
