id,ground_truth,text,status_id,user_id,screen_name,created_at,relevant_paula,relevant_fabio,frame_paula,frame_fabio,relevance_agreement_check,relevant_ra,mturk_annotation,WorkerId
frames_tweets17_266,economic,"The @HouseGOP's Higher Education Act would make college more expensive for low-income students and reward low-quality for-profit schools with federal taxpayer dollars.
https://t.co/31jiNCHGJQ",940642712625270784,234014087,RepWilson,2017-12-12T18:01:13.000Z,1.0,1.0,economic,economic,True,1.0,"['policy', 'security']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_267,economic,"This quote from a small business owner sums up Wisconsin's economy right now: ""It's not who can I hire, it's how many can I hire?"" https://t.co/sYON3wBSEl #SmallBusinessWeek",992408657236320258,234022257,SeanDuffyWI,2018-05-04T14:20:36.000Z,1.0,1.0,economic,economic,True,1.0,"['policy', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_268,economic,"Need a job? Good news:
According to @business, job openings in the US surged in March, nearly matching the number of unemployed workers in our nation. I am happy to see our pro-growth policies positively affecting our nation's ever-growing economy.
Read: https://t.co/hN3W6GhDTnhttps://t.co/3PMNzDiYZG",994222579387916288,236916916,RepJimRenacci,2018-05-09T14:28:29.000Z,1.0,1.0,economic,economic,True,1.0,"['policy', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_269,health,Trump’s Medicaid cuts would leave millions of seniors without care: https://t.co/RLkCk2fucO,823681853248991232,4304448314,CongBoyle,2017-01-24T00:00:31.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'policy']","['A2WGW5Y3ZFBDEC', 'A3CFNUD7VR2E1E']"
frames_tweets17_270,external,"The extrajudicial and extraterritorial murder of a journalist is something we would expect of the Kremlin, not an ally.
Jamal Khashoggi’s death must cause us to re-examine our relationship with Saudi Arabia, and that should begin with the suspension of military aid in Yemen. https://t.co/hNQONEMZ84",1054096406963806208,29501253,RepAdamSchiff,2018-10-21T19:45:42.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['constitutionality', 'external']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_271,policy,"Congress is taking another important step today to secure America’s leadership in space.  As I wrote for @SpaceNews_Inc in December, the American Space Commerce Free Enterprise Act declares America open for space business. https://t.co/xPK5WHeHDG",988828056172326912,2929491549,RepBrianBabin,2018-04-24T17:12:34.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['security', 'other']","['A2Q1YS118AO2BP', 'A3CFNUD7VR2E1E']"
frames_tweets17_272,external,Our country has no business aiding and abetting the perpetrators of the humanitarian crisis in Yemen. It's time for Congress to assert itself as a co-equal branch of government and end the U.S. military involvement in Yemen. https://t.co/bD3DyUmHY2,1045081871116324864,28602948,RepRaulGrijalva,2018-09-26T22:45:09.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['political', 'constitutionality']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_273,economic,"This letter—from a bipartisan, multi-state delegation—demonstrates how important the Southwest Chief passenger train is to economic development of southern Colorado. These communities have upheld their commitments, and @Amtrak should do the same. https://t.co/ZYToaL7duA",1002293448123265025,224285242,SenatorBennet,2018-05-31T20:59:14.000Z,1.0,1.0,economic,economic,True,1.0,"['economic', 'public']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_274,security,"The Facts:
Many Iraq &amp; Afghanistan war vets live w/ chronic pain.
Vets are twice as likely as non-vets to die from accidental opioid overdoses.
VA can study effects of cannabis on vets w/ chronic pain, but @realDonaldTrump isn't directing it to do so. https://t.co/XlUdYta0Xp",958479154126696449,1262814457,RepTimWalz,2018-01-30T23:16:52.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['health', 'health']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_275,political,However these funds run out on September 30th - there is no time to waste. Congress needs to rise above partisan politics and come together to pass this life-saving legislation now.,1022924717165035520,1064206014,TulsiPress,2018-07-27T19:20:32.000Z,1.0,1.0,political,political,True,1.0,"['health', 'health']","['A2Q1YS118AO2BP', 'A31Z5TPD8QKE26']"
frames_tweets17_276,constitutionality,Justice Gorsuch's commitment to interpreting the Constitution as it's written will hasten our return to separation of powers &amp; rule of law.,850378177541267456,224294785,MarthaRobyAL,2017-04-07T16:02:11.000Z,1.0,1.0,constitutionality and jurisprudence,constitutionality and jurisprudence,True,1.0,"['law', 'constitutionality']","['A18DUG8EA8Y766', 'A2Q1YS118AO2BP']"
frames_tweets17_277,political,This morning I discussed the heightened participation &amp; activism at recent town halls. It’s wonderful to see so many engaged. https://t.co/fRMur8M9Wt,836044295719145472,2968007206,RepDeSaulnier,2017-02-27T02:44:27.000Z,1.0,1.0,political,political,True,1.0,"['political', 'public']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_278,health,"@MartinHeinrich @SenateGOP By supporting #Trumpcare, @SenateGOP are betraying families &amp; communities who have suffered from relentless grip of substance use disorders",879719593140514816,21406834,SenMarkey,2017-06-27T15:14:30.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['policy', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_279,economic,"I’m proud to support this bipartisan legislation that finally puts an end to a ban that has held back our farmers from participating in the emerging industrial hemp market, an industry that will help bring new business to Virginia and create new jobs.",1072615512763457539,7429102,MarkWarner,2018-12-11T22:14:01.000Z,1.0,1.0,economic,economic,True,1.0,"['political', 'political']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_280,constitutionality,This executive order is a dramatic overreach that lacks understanding of and respect for our constitution: https://t.co/gHNs4WLbCh,825802993320747008,950783972,RepBera,2017-01-29T20:29:10.000Z,1.0,1.0,constitutionality and jurisprudence,constitutionality and jurisprudence,True,1.0,"['policy', 'constitutionality']","['A2Q1YS118AO2BP', 'A2YYQJ3JWA2KGD']"
frames_tweets17_281,security,"A family man, decorated World War II veteran and courageous pilot, he devoted his public life to our nation with honor and grace. Hailing from the privileged Ivy League class, he never exempted himself from duty’s call. (2/4)",1068876670046748674,581141508,RepMarcyKaptur,2018-12-01T14:37:11.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['constitutionality', 'other']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_282,fairness,The FCC chairman’s plan to repeal net neutrality will favor big tech businesses over startups and will give ISPs unprecedented control over what content consumers can access. ISPs shouldn’t be allowed to discriminate. That is not what consumers want.,933097895716204544,126171100,RepSheaPorter,2017-11-21T22:20:49.000Z,1.0,1.0,fairness and equality,fairness and equality,True,1.0,"['morality', 'policy']","['A18DUG8EA8Y766', 'A2Q1YS118AO2BP']"
frames_tweets17_283,constitutionality,"Our Constitution is a document of constraints that limit the government, not the people.",850039923759558658,250188760,RonWyden,2017-04-06T17:38:05.000Z,1.0,1.0,constitutionality and jurisprudence,constitutionality and jurisprudence,True,1.0,"['capacity', 'constitutionality']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_284,fairness,"I wear suffragette white at #JointSession as a pledge to protect women's health, fair pay, paid leave &amp; more! #WomenWearWhite",836602609452613636,1077121945,RepLoisFrankel,2017-02-28T15:43:00.000Z,1.0,1.0,fairness and equality,fairness and equality,True,1.0,"['law', 'political']","['A2Q1YS118AO2BP', 'A3CFNUD7VR2E1E']"
frames_tweets17_285,health,"Today is another opportunity to raise awareness about the #opioidcrisis, remember those who have fallen victim to substance abuse, &amp; redouble our efforts to #EndOverdose here in #IL16 &amp; across the country. #OverdoseAwarenessDay https://t.co/wt7e0owpCjhttps://t.co/PrTLsfB6LC",1035648763271020544,219429281,RepKinzinger,2018-08-31T22:01:21.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'security']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_286,security,"Today is the 100th Anniversary of the US involvement in #WWI. A generation of veterans that are gone, but certainly not forgotten.",849968493021859843,2953974395,RepFrenchHill,2017-04-06T12:54:15.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['fairness', 'political']","['A2Q1YS118AO2BP', 'A2YYQJ3JWA2KGD']"
frames_tweets17_287,political,I will not participate in the normalization of @realDonaldTrump. #BrooklynResists @BrianLehrer @TheGreeneSpace @wnyc https://t.co/d7PfXXDAUK,834076319650607104,240812994,RepYvetteClarke,2017-02-21T16:24:25.000Z,1.0,1.0,political,political,True,1.0,"['constitutionality', 'political']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_288,policy,"@PhilMurphyNJ @SenatorMenendez ""We're here today to say we won't accept Trump's extreme and dangerous environmental agenda. In NJ this is our life, this is our soul, this is what we're about at the Jersey shore, and we won't take it.""",949310794214334464,31801993,FrankPallone,2018-01-05T16:05:05.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['policy', 'quality']","['A2Q1YS118AO2BP', 'A3O81LHBBI8NPK']"
frames_tweets17_289,economic,"California fares worse than any state in the #GOPTaxPlan.  It makes it more expensive to build low-cost housing, and removes tax deductions that help with fire and flood damage recovery. California depends on these provisions. 9/",931223337556160512,236279233,NormaJTorres,2017-11-16T18:11:59.000Z,1.0,1.0,economic,economic,True,1.0,"['political', 'fairness']","['A18DUG8EA8Y766', 'A2Q1YS118AO2BP']"
frames_tweets17_290,other,The world’s largest hot desert is expanding at an alarming rate. We need to do everything we can to curb the effects of climate chaos before it’s too late! #TodaysClimateFact https://t.co/G2a8EOCNp5,994260712343130112,29201047,SenJeffMerkley,2018-05-09T17:00:00.000Z,1.0,1.0,other,other,True,1.0,"['cultural', 'health']","['A2Q1YS118AO2BP', 'A2YYQJ3JWA2KGD']"
frames_tweets17_291,security,"I'm pleased a location has been chosen for a memorial to honor those who served our nation in operations Desert Storm &amp; Desert Shield. Their service and sacrifice deserves recognition amongst the other prominent war memorials in our nation’s capital.
https://t.co/Kw342ysdKC",1010235368271237122,5558312,JohnBoozman,2018-06-22T18:57:35.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['fairness', 'political']","['A2Q1YS118AO2BP', 'A2YYQJ3JWA2KGD']"
frames_tweets17_292,political,I hear the Senate is staying in session to repeal healthcare. That should give the House enough time to get ready for impeachment.,884894176432844800,36686040,RepMaxineWaters,2017-07-11T21:56:26.000Z,1.0,1.0,political,political,True,1.0,"['public', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_293,health,"7 years ago today, @BarackObama signed the ACA into law. It's a shame that people have been playing politics with the ACA &amp; people’s health.",844941749399244800,30354991,KamalaHarris,2017-03-23T15:59:45.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'quality']","['A2IOT3PCS9G5RK', 'A2Q1YS118AO2BP']"
frames_tweets17_294,health,"Our mental health system is broken, but that is not why we have a big gun violence problem. 

We should fix mental health system because it’s broken, but that isn’t the sole reason we have a gun violence problem. - @SenMurphyOffice #TownHallForOurLives",1054891842532188160,137794015,RepTedDeutch,2018-10-24T00:26:28.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'law']","['A2HESXT4DAGASU', 'A2Q1YS118AO2BP']"
frames_tweets17_295,economic,"The economy is booming thanks to the tax cuts and red tape we've removed. We're rebuilding the military to keep us safe. And more. Good column from WSJ on what our majority has accomplished.
https://t.co/sG6LspmwSY",1059432969985802243,240427862,RepMcKinley,2018-11-05T13:11:18.000Z,1.0,1.0,economic,economic,True,1.0,"['economic', 'constitutionality']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_296,other,Thanks @Astro_Kate7 for speaking w/students at her Alma mater @VHS_Crusheds about her groundbreaking work on the International Space Station https://t.co/UXnh8STwaN,834180354768502784,303861808,RepThompson,2017-02-21T23:17:49.000Z,1.0,1.0,other,other,True,1.0,"['public', 'other']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_297,policy,"We've tried Trump #immigration strategy  before leaving trail of lawsuits, broken families &amp; bankruptcy: https://t.co/IsgeUJjWL0 #twill https://t.co/ksdOL0q885",836361777109741568,36948268,RepGutierrez,2017-02-27T23:46:01.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['other', 'quality']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_298,policy,3 GOP @EPA Administrators are speaking out against @POTUS’s dangerous policies. #climatechange https://t.co/aiib3IjHai,870337273665073152,1339931490,RepRobinKelly,2017-06-01T17:52:30.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['policy', 'constitutionality']","['A2HESXT4DAGASU', 'A2Q1YS118AO2BP']"
frames_tweets17_299,security,Happy 243rd birthday to our Marine Corps! Thank you to our men and women in uniform for your commitment to protect our nation and freedoms. Semper Fi!  https://t.co/YtTrn0ar0w,1061272274718855169,1155212191,KeithRothfus,2018-11-10T15:00:02.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['health', 'security']","['A2Q1YS118AO2BP', 'A38DC3BG1ZCVZ2']"
frames_tweets17_300,health,"Social Security serves 60 million seniors, children &amp; disabled adults – families who rely on us to keep it safe and secure.  #SocSec82",897170083042275329,235373000,RepHanabusa,2017-08-14T18:56:31.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['fairness', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_301,health,"Luckily, there's good news! Thanks to the #metoo movement, workers &amp; advocates coming forward, the hotel industry announced today it's taking steps to implement training, education, &amp; provide safety devices for workers! #TimesUp for sexual harassment!
https://t.co/o7enB2XQLT",1038133139758084097,1077121945,RepLoisFrankel,2018-09-07T18:33:22.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['fairness', 'security']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_302,health,We cannot allow ourselves to become numb to these horrors. We must act to end the scourge of gun violence. https://t.co/8t32VJMMH0,956183833560469505,1071840474,RepSchneider,2018-01-24T15:16:05.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['public', 'law']","['A2Q1YS118AO2BP', 'ABY1RK8H6HC8C']"
frames_tweets17_303,law,I hope the @CFPB and @USOCC continue to initiate investigations of financial crime and return money to cheated consumers through their own enforcement actions in the future. -SB,987404518664163328,43910797,SenSherrodBrown,2018-04-20T18:55:56.000Z,1.0,1.0,"law and order, crime and justice","law and order, crime and justice",True,1.0,"['capacity', 'law']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_304,economic,"Small businesses form the backbone of the American economy. In #RhodeIsland, they boost our local economy and improve the health of our communities. https://t.co/AGXtyIf8Sk",1069692093906456578,242555999,SenWhitehouse,2018-12-03T20:37:23.000Z,1.0,1.0,economic,economic,True,1.0,"['economic', 'fairness']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_305,security,"Since its inception, the work of the 3rd Infantry Division @3rd_Infantry of @USArmy has been legendary &amp; the ""Rock of the Marne"" has held fast. I am honored to recognize its 100th anniversary: https://t.co/vUVsCVl8WH. @MarneCG",930917183923916800,78403308,SenatorIsakson,2017-11-15T21:55:26.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['fairness', 'security']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_306,economic,"May 2017 LA Times: ""If Trump thinks he can get more than 3% economic growth, he's dreaming.""  Now in July 2018 we have another strong quarter and the economy is back!
https://t.co/c2V3TN0IDu",1022855677256060931,22509548,DarrellIssa,2018-07-27T14:46:11.000Z,1.0,1.0,economic,economic,True,1.0,"['fairness', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_307,economic,"The #TrumpBudget doesn’t come close to balancing as a result of the #GOPTaxScam. With the tax law, Republicans blew a $1.5 trillion hole in the deficit in order to give tax cuts to the wealthy while sticking working families with the bill. RT if you think GOP is out of touch. https://t.co/Qzzkc8WviT",963166188959301635,22012091,LeaderHoyer,2018-02-12T21:41:28.000Z,1.0,1.0,economic,economic,True,1.0,"['health', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_308,economic,The #Republican tax plan would eliminate the deduction for student loan interest. 1/,926430482996322304,1155335864,RepDonaldPayne,2017-11-03T12:46:54.000Z,1.0,1.0,economic,economic,True,1.0,"['constitutionality', 'economic']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_309,health,"Join us at our Health &amp; Wellness Fair on Saturday. Free health screenings, physicals, and more. https://t.co/apfWNSk8qT",894247485522272256,1071840474,RepSchneider,2017-08-06T17:23:09.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['capacity', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_310,security,Pleased my staff recorded memories of #Arkansas #veteran Edwin Ross which will be submitted to the @librarycongress Veterans History Project https://t.co/gatJThwS3L,890573871950311424,5558312,JohnBoozman,2017-07-27T14:05:31.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['policy', 'other']","['A2Q1YS118AO2BP', 'A3I9UOCM5EXMR2']"
frames_tweets17_311,health,".@GeorgetownCCF report on children’s health insurance rates is alarming &amp; shows why Congress must work together to expand access to quality coverage for everyone, including kids. Children across the country should be able to access the care they need. https://t.co/B3E9HiJQoy",1068284855442657282,1058717720,RepAnnieKuster,2018-11-29T23:25:31.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['constitutionality', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_312,political,"@HouseFloor @HarvardHBS @cbo @GOP If my Republican colleagues will commit to doing that, I will commit to working with you, and I will honestly and publicly thank you for putting country before politics. 18/18",936294431040339968,1135486501,RepScottPeters,2017-11-30T18:02:42.000Z,1.0,1.0,political,political,True,1.0,"['policy', 'political']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_313,cultural,"Today in #BlackHistoryMonth I am honoring Birmingham native @CondoleezzaRice. In 2005, Rice was appointed as the first African American Woman Secretary of State. Also an educator, an avid pianist and figure skater, Condoleezza Rice is truly a renaissance woman. https://t.co/xJMKuhzbUF",968506851976536064,381152398,RepTerriSewell,2018-02-27T15:23:22.000Z,1.0,1.0,cultural identity,cultural identity,True,1.0,"['political', 'economic']","['A18DUG8EA8Y766', 'A2Q1YS118AO2BP']"
frames_tweets17_314,health,'How You Can Help in the Effort to Curb #Opioid Abuse' - My latest column discusses the #opioidcrisis &amp; @artakeback. https://t.co/V3aobGU1Zt,922572662131396608,5558312,JohnBoozman,2017-10-23T21:17:17.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'external']","['A23WTODPHXZ68Y', 'A2Q1YS118AO2BP']"
frames_tweets17_315,economic,Plans on https://t.co/5b9EJEYDwd are more affordable than ever. Many consumers can find plans with $0 premiums or plans with premiums of $20 a month or less. Deadline is December 15. #GetCovered https://t.co/fkiC2La7DP,938815389022109697,153486399,RepMarciaFudge,2017-12-07T17:00:05.000Z,1.0,1.0,economic,economic,True,1.0,"['constitutionality', 'other']","['A2Q1YS118AO2BP', 'A3CFNUD7VR2E1E']"
frames_tweets17_316,health,"No matter their job, city or state, Americans deserve peace of mind for when they or a loved one falls ill. https://t.co/hELhTm1Lqw #HFANow https://t.co/FLiywQQ6Pn",843488572292419585,581141508,RepMarcyKaptur,2017-03-19T15:45:21.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['constitutionality', 'fairness']","['A2Q1YS118AO2BP', 'ABY1RK8H6HC8C']"
frames_tweets17_317,economic,"It is critical that we fight for programs that support infrastructure, manufacturing, &amp; 21st century workforce development",922903189451616257,15324851,ChrisCoons,2017-10-24T19:10:41.000Z,1.0,1.0,economic,economic,True,1.0,"['policy', 'capacity']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_318,constitutionality,"On #WorldPressFreedomDay, we celebrate the free press, the 1st Amendment, &amp; the values we hold dear as a democratic society. We look to hardworking journalists to uncover the truth and strengthen our understanding of what’s happening in our country and all across the world.",992129885542985731,126171100,RepSheaPorter,2018-05-03T19:52:52.000Z,1.0,1.0,constitutionality and jurisprudence,constitutionality and jurisprudence,True,1.0,"['constitutionality', 'quality']","['A1FP3SH704X01V', 'A2Q1YS118AO2BP']"
frames_tweets17_319,health,"On @CBS12 today, I discussed my school safety plan. https://t.co/ZB5P3ilbmQ",969711814169673728,229966028,SenRubioPress,2018-03-02T23:11:27.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'economic']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_320,health,"VIDEO: As member of House Appropriations Comm, I'll fight #TrumpGlobalGag, but we all must stay engaged in order to protect #womenshealth https://t.co/9Zc3fF9bhV",864842986462556160,14984637,chelliepingree,2017-05-17T14:00:10.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['public', 'health']","['A2Q1YS118AO2BP', 'A3O81LHBBI8NPK']"
frames_tweets17_321,economic,".@USDOT announced El Paso County will receive funds to widen an approximately 18-mile segment of I-25 from Monument to Castle Rock. 

As I’ve worked with the Trump Administration over the last several months, my number one priority has been to secure this $65 million grant.",1004050405888753665,584012853,RepDLamborn,2018-06-05T17:20:45.000Z,1.0,1.0,economic,economic,True,1.0,"['quality', 'quality']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_322,health,Irma - downgraded to a tropical storm - is bringing winds and heavy rain to AL. Here's what to do if power goes out: https://t.co/SOt1Q6FrTQ,907228217022599168,381152398,RepTerriSewell,2017-09-11T13:03:57.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['economic', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_323,policy,"We're long overdue for an investment in our infrastructure. We need to set the same goals as President Kennedy did when he said we will get a man to the moon in 10 yrs, and we did it in 9. That’s the American spirit.",961325467654672384,50452197,RepJohnLarson,2018-02-07T19:47:06.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['quality', 'capacity']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_324,policy,"Last night, I spoke on the House floor against @realDonaldTrump 's Muslim ban, which suffered another court defeat. https://t.co/N8YWEl9F7y",874623365784506368,1155335864,RepDonaldPayne,2017-06-13T13:43:54.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['morality', 'cultural']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_325,quality,Beacon Place is a great resource for our community. I had a lot of fun visiting today with kids (and volunteers) in Waukegan for the day camp Summer Lunch and Backpack Program. Learn more about their work at https://t.co/IqLHY11Eonhttps://t.co/HxjAY0CHOB,1013896562144104448,1071840474,RepSchneider,2018-07-02T21:25:52.000Z,1.0,1.0,quality of life,quality of life,True,1.0,"['morality', 'other']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_326,security,ICYMI: The @USNavy is working diligently to identify the root causes of safety issues in their T-45 training jets. @FoxFriendsFirst https://t.co/hzv2VlF6lP,941454758681788416,264219447,SenatorWicker,2017-12-14T23:48:00.000Z,1.0,1.0,security and defense,security and defense,True,1.0,"['security', 'economic']","['A2IOT3PCS9G5RK', 'A2Q1YS118AO2BP']"
frames_tweets17_327,policy,"The House has passed a 5-year reauthorization of the FAA. This bill is a compromise so it's far from perfect, but it gives this essential agency some stability and direction while including a number of wins for the traveling public, residents around airports, and airline workers. https://t.co/yc3PuOJ4di",1045085357707022337,1009269193,RepLipinski,2018-09-26T22:59:00.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['political', 'policy']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_328,economic,"POTUS on trade: US will pursue bilateral trade negotiations to promote American industry, protect American workers, and raise American wage",823964565784428544,13218102,JohnCornyn,2017-01-24T18:43:55.000Z,1.0,1.0,economic,economic,True,1.0,"['quality', 'external']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_329,economic,This is the height of irresponsibility. I urge the President not to force a shutdown because we cannot allow our economy to take a potential $6 billion a week hit. https://t.co/yTOnE0TmfD,1076146418027556864,303861808,RepThompson,2018-12-21T16:04:34.000Z,1.0,1.0,economic,economic,True,1.0,"['constitutionality', 'policy']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_330,health,Today I sat with the families of workers killed in preventable workplace accidents. Congress must improve safety laws. #WorkersMemorialDay https://t.co/gcc7MQXjLx,858042117695954946,1037321378,RepMarkTakano,2017-04-28T19:35:57.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['health', 'external']","['A2JPOXYZM5AJZZ', 'A2Q1YS118AO2BP']"
frames_tweets17_331,economic,Congress needs to enact comprehensive #taxreform to help boost wages and bring back #jobs and investments lost to overseas competitors. https://t.co/Td4CWLN1Lo,907739185427177473,18915145,senrobportman,2017-09-12T22:54:21.000Z,1.0,1.0,economic,economic,True,1.0,"['law', 'policy']","['A2Q1YS118AO2BP', 'A2YYQJ3JWA2KGD']"
frames_tweets17_332,health,Thinking of all who have been affected by cancer including family &amp; my colleagues @MazieHirono &amp; @SenJohnMcCain on this #StandUpToCancerDay.,906171978746298368,76456274,SenStabenow,2017-09-08T15:06:50.000Z,1.0,1.0,health and safety,health and safety,True,1.0,"['external', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
frames_tweets17_333,policy,This SCOTUS decision will give current DACA recipients the chance to renew their work permits but is not a permanent solution for #Dreamers. We must continue to push for legislation that offers an earned path to citizenship for these young people. https://t.co/MBcgtcVnxE,968193353799127040,1061385474,RepLujanGrisham,2018-02-26T18:37:38.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['security', 'fairness']","['A2Q1YS118AO2BP', 'A37WXDYYT7RCZ0']"
frames_tweets17_334,political,"Deeply disappointing—but not surprising—to see President Trump turn his divisive, campaign rhetoric into the actions we are seeing today.",824401310569136129,293131808,PattyMurray,2017-01-25T23:39:23.000Z,1.0,1.0,political,political,True,1.0,"['political', 'policy']","['A2IOT3PCS9G5RK', 'A2Q1YS118AO2BP']"
frames_tweets17_335,external,Trade with Mexico &amp; Canada is crucial to the success of American farmers. Renegotiating #NAFTA must not threaten access to these markets.,857576165011316740,18632666,JerryMoran,2017-04-27T12:44:25.000Z,1.0,1.0,external regulation and reputation,external regulation and reputation,True,1.0,"['constitutionality', 'other']","['A2Q1YS118AO2BP', 'A3O81LHBBI8NPK']"
frames_tweets17_336,policy,Proud to meet with fellow Ohioans and speak at the Innovations for a Comprehensive Response to Addiction Briefing today. Discussed my efforts to urge the Senate to pass the #STOPAct and @CARA2 to help combat the #opioidcrisis https://t.co/7vukLOsD0i,989247291847475200,18915145,senrobportman,2018-04-25T20:58:28.000Z,1.0,1.0,policy prescription and evaluation,policy prescription and evaluation,True,1.0,"['other', 'health']","['A2Q1YS118AO2BP', 'A2WGW5Y3ZFBDEC']"
