id,sentenceid,text,party,year,ground_truth,original_annotations
manifestos_social_ideology_832,1080004351,Strategic responsibility for adult and further education will remain with the LEA.,LD,1992,Liberal,"{""1.51e+07"":-1,""2.01e+07"":-1}"
manifestos_social_ideology_833,1150009861, they are also crucial to our national prosperity.,Lab,2005,Liberal,"{""1.84e+07"":-1}"
manifestos_social_ideology_834,1080005641,Reforming the criminal justice system.,LD,1992,Liberal,"{""1.10e+07"":-1,""1.51e+07"":-1,""1.52e+07"":-1,""1.66e+07"":-1,""1.88e+07"":-1}"
manifestos_social_ideology_835,40008631,Our nation's history is an anchor in a sea of change.,Con,1997,Conservative,"{""2.13e+07"":1,""5270743"":1}"
manifestos_social_ideology_836,20007601,"The British Prime Minister should disavow such ventures as the bombing of Libya and support for the Contras, as so many Americans do, rather than allying with the most conservative forces in the White House.",LD,1987,Liberal,"{""2.14e+07"":-1}"
manifestos_social_ideology_837,1180011481,"We will now publish a Domesday Book of all non-personal datasets held by government and its agencies, with a default assumption that these will be made public.",Lab,2010,Liberal,"{""1.66e+07"":-1}"
manifestos_social_ideology_838,1150002941,"2010: Every 16-year-old offered school, college, training or apprenticeship  ",Lab,2005,Liberal,"{""5647650"":-1}"
manifestos_social_ideology_839,1160006981,"We will introduce mobile knife scanners on streets and public transport, and extend the length of custodial sentences that can be awarded in a Magistrates' Court from six to twelve months.",Con,2010,Conservative,"{""1.10e+07"":1,""1.52e+07"":1,""1.57e+07"":1,""1.87e+07"":1,""1.95e+07"":1}"
manifestos_social_ideology_840,40004781,"We will give teachers greater power to set detentions, to exclude disruptive pupils and to use reasonable physical restraint where necessary.",Con,1997,Conservative,"{""2.14e+07"":1,""2361265"":1,""2793302"":1,""37796"":1,""5983773"":1,""7918256"":1,""7995027"":1,""8893451"":-1}"
manifestos_social_ideology_841,1160005641,"We will make patients' choices meaningful by: putting patients in charge of making decisions about their care, including control of their health records",Con,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_842,1070014981,"Within Britain, and ahead of other European countries, we have introduced the concept of integrated pollution control.",Con,1992,Liberal,"{""1.96e+07"":-1}"
manifestos_social_ideology_843,1100002811,"And we will encourage GPs to specialise, so that GP teams will be increasingly able to offer expert diagnosis and treatment to their patients.",Con,2001,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_844,1170006701,"We will allow people who have been in Britain without the correct papers for ten years, but speak English, have a clean record and want to live here long-term to earn their citizenship.",LD,2010,Liberal,"{""1.10e+07"":-1,""1.57e+07"":-1,""1.82e+07"":-1,""1.93e+07"":-1}"
manifestos_social_ideology_845,10007511,build on our previous measures stripping drug traffickers of the proceeds of their crimes and extend the same approach to other serious crimes.,Con,1987,Conservative,"{""1.10e+07"":1,""1.11e+07"":1,""1.13e+07"":-1,""1.19e+07"":-1,""1.24e+07"":1,""1.27e+07"":1,""1.30e+07"":1,""1.32e+07"":1,""1.36e+07"":1,""1.40e+07"":1,""1.42e+07"":1,""1.45e+07"":1,""1.47e+07"":1,""1.49e+07"":1,""1.51e+07"":-1,""1.52e+07"":1,""1.53e+07"":1,""1.57e+07"":1,""1.68e+07"":1,""1.75e+07"":1,""1.85e+07"":1,""1.87e+07"":1,""1.89e+07"":1,""1.93e+07"":1,""1.95e+07"":1,""1.98e+07"":1,""1.99e+07"":1,""1054502"":1,""2.03e+07"":1,""2.05e+07"":1,""2.08e+07"":1,""2.09e+07"":1,""2.10e+07"":-1,""2.11e+07"":1,""2.12e+07"":1,""2.13e+07"":1,""2.14e+07"":1,""2.18e+07"":1,""3307853"":1,""4680678"":0,""5013710"":1,""5112203"":1,""5270743"":1,""5452477"":1,""5536796"":1,""5768369"":1,""6112471"":0,""6161328"":1,""6622539"":-1,""7395284"":1,""7918256"":1,""8382218"":1,""8836799"":-1,""8893451"":1,""946983"":1,""9703593"":1,""9958248"":-1}"
manifestos_social_ideology_846,60010291,Human rights. Labour wants Britain to be respected in the world for the integrity with which it conducts its foreign relations.,Lab,1997,Liberal,"{""1.09e+07"":-1,""1.24e+07"":-1,""1.32e+07"":-1,""1054502"":-1,""2.00e+07"":-1,""2.09e+07"":0,""2.10e+07"":-1,""2.13e+07"":-1}"
manifestos_social_ideology_847,1140005511,"It also more clearly defines and limits the powers of the EU, reflecting diversity and preventing over-centralisation.",LD,2005,Conservative,"{""1.84e+07"":1}"
manifestos_social_ideology_848,50005461,We oppose the introduction of Identity Cards.,LD,1997,Liberal,"{""1.01e+07"":-1,""1.09e+07"":-1,""1.45e+07"":-1,""1.68e+07"":1,""2.00e+07"":-1,""2.10e+07"":-1,""2.13e+07"":-1,""3307853"":-1,""5112203"":-1,""7995027"":-1,""9015611"":-1}"
manifestos_social_ideology_849,1160003301,"To help achieve this goal, we will introduce a number of measures, such as: setting an annual limit on the number of non- EU economic migrants admitted into the UK to live and work",Con,2010,Conservative,"{""1.53e+07"":1,""1.57e+07"":1,""1.82e+07"":1,""6342862"":1}"
manifestos_social_ideology_850,60010481,fast-track punishment for persistent young offenders by halving the time from arrest to sentencing ,Lab,1997,Conservative,"{""1.24e+07"":-1,""1.52e+07"":1,""1.53e+07"":1,""1.71e+07"":1,""1.74e+07"":1,""1.86e+07"":1,""1.93e+07"":1,""2.01e+07"":1,""2.08e+07"":-1,""2.09e+07"":1,""2.12e+07"":1,""8893451"":1}"
manifestos_social_ideology_851,1150007751,Yet fear of seeming to `nanny' has in the past meant British law and culture have not supported parents and children.,Lab,2005,Conservative,"{""1.42e+07"":1}"
manifestos_social_ideology_852,1100005611,As long as people leave the cities to occupy new houses built on green fields there can be no prospect of an urban revival.,Con,2001,Conservative,"{""1.42e+07"":1}"
manifestos_social_ideology_853,1080005121,"We will introduce an effeict Patient's Charter, including rights to hospital treatment within a specified time, a choice of GP, guaranteed access to health records, and a comprehensive no-fault compensation scheme.",LD,1992,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_854,10007901,They will suffer permanent disadvantage if they remain in linguistic and cultural ghettos.,Con,1987,Liberal,"{""1.24e+07"":-1,""1.53e+07"":-1,""1.80e+07"":0,""1.81e+07"":-1,""1.86e+07"":-1,""1.98e+07"":-1,""1131056"":-1,""2.06e+07"":-1,""2.11e+07"":-1,""2.13e+07"":-1,""2.14e+07"":1,""37796"":1,""8893451"":-1}"
manifestos_social_ideology_855,1160000811,That is why in this manifesto we set ourselves an ambitious goal: to make Britain the most family-friendly country in Europe.,Con,2010,Liberal,"{""1.30e+07"":-1}"
manifestos_social_ideology_856,1080007961,It will lead to a better choice of candidates and ensure that more women and candidates from minority ethnic communities are elected.,LD,1992,Liberal,"{""1.10e+07"":-1,""1.42e+07"":-1,""1.51e+07"":-1,""1.68e+07"":-1}"
manifestos_social_ideology_857,1120014161,Whitehall. Our civil ser vice is world-renowned for its independence.,Lab,2001,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_858,40007941,Persistent house burglars and dealers in hard drugs will receive mandatory minimum prison sentences of 3 and 7 years respectively.,Con,1997,Conservative,"{""1.10e+07"":-1,""1.18e+07"":1,""1.22e+07"":1,""1.24e+07"":1,""1.30e+07"":1,""1.32e+07"":1,""1.40e+07"":1,""1.41e+07"":1,""1.42e+07"":1,""1.49e+07"":1,""1.52e+07"":1,""1.57e+07"":1,""1.58e+07"":1,""1.74e+07"":1,""1.75e+07"":1,""1.80e+07"":1,""1.85e+07"":1,""1.88e+07"":1,""1.89e+07"":1,""1.93e+07"":1,""1.98e+07"":1,""1.99e+07"":1,""2.00e+07"":1,""2.01e+07"":1,""2.03e+07"":1,""2.05e+07"":1,""2.06e+07"":1,""2.07e+07"":1,""2.08e+07"":1,""2.09e+07"":1,""2.10e+07"":1,""2.11e+07"":1,""2.12e+07"":1,""2.13e+07"":1,""2.14e+07"":1,""2.17e+07"":1,""2.18e+07"":1,""2.20e+07"":1,""37796"":1,""5112203"":1,""5643547"":1,""5983773"":1,""5993386"":1,""5995438"":1,""6223785"":1,""714020"":1,""7918256"":1,""8382218"":1,""886"":1,""8968750"":1,""9458742"":1}"
manifestos_social_ideology_859,1170003781,The NHS often feels too remote and complex.,LD,2010,Liberal,"{""1.51e+07"":-1,""3626598"":-1}"
manifestos_social_ideology_860,1130003881,"Conservatives support the cause of reform in Europe and we will co-operate with all those who wish to see the EU evolve in a more flexible, liberal and decentralised direction.",Con,2005,Conservative,"{""2.00e+07"":1}"
manifestos_social_ideology_861,1110002151,Maintain the key role of Local Education Authorities in providing education and guaranteeing standards and in co-ordinating vital services such as the provision of Special Educational Needs.,LD,2001,Conservative,"{""1.30e+07"":1}"
manifestos_social_ideology_862,50007451,Make EU institutions more democratic and accountable.,LD,1997,Liberal,"{""2.10e+07"":-1,""2.13e+07"":-1}"
manifestos_social_ideology_863,1070010181,Good health requires more than good NHS care when people are sick.,Con,1992,Liberal,"{""1.42e+07"":-1}"
manifestos_social_ideology_864,1120012771,"By 2004, Labour pledges 300 new prosecutors, including specialists in areas like serious and organised crime, paid on a level playing field with the defence.",Lab,2001,Conservative,"{""1.10e+07"":1,""1.42e+07"":1,""1.93e+07"":1,""2.05e+07"":1}"
manifestos_social_ideology_865,1080006671,We will push for the extension of EC race discrimination legislation and ensure that the rights of black and Asian British citizens are respected throughout the EC.,LD,1992,Liberal,"{""1.53e+07"":-1,""1.82e+07"":-1,""1.93e+07"":-1,""6342862"":-1}"
manifestos_social_ideology_866,1120011501,"Before 1997, social exclusion was ignored.",Lab,2001,Liberal,"{""1.42e+07"":-1,""1.51e+07"":-1,""1.68e+07"":-1}"
manifestos_social_ideology_867,1130001401,"Instead of disrupting the education of others, difficult pupils will be given the chance to get their lives back on track in special Turnaround Schools.",Con,2005,Liberal,"{""1.30e+07"":-1,""1.51e+07"":-1}"
manifestos_social_ideology_868,60000071,The means will be modern'.,Lab,1997,Liberal,"{""1.32e+07"":-1}"
manifestos_social_ideology_869,1080003031,"Air Pollution Index. Air pollution threatens the health of millions of people - particularly children, elderly people and anyone with a respiratory problem such as asthma.",LD,1992,Liberal,"{""1.42e+07"":-1}"
manifestos_social_ideology_870,30003541,"Equality for Ethnic Minorities. All the people of this country - whatever their race, colour or religion - must enjoy the full rights of citizenship.",Lab,1987,Liberal,"{""1.49e+07"":-1,""1.52e+07"":-1,""1.93e+07"":-1,""1.98e+07"":-1,""2.00e+07"":-1,""2.08e+07"":-1,""2.09e+07"":-1,""2.11e+07"":-1,""2.12e+07"":-1,""2.13e+07"":-1,""2.14e+07"":-1,""4680678"":-1,""5112203"":-1,""8382218"":-1,""8836799"":-1,""8968750"":-1,""946983"":-1}"
manifestos_social_ideology_871,1130001941,"In response to local demand, hospitals will have the flexibility to increase the number of individual rooms and invest in infection control teams.",Con,2005,Liberal,"{""1.88e+07"":-1}"
manifestos_social_ideology_872,60001511,Nursery places for all four year-olds ,Lab,1997,Liberal,"{""1.58e+07"":-1,""1.90e+07"":-1,""2.02e+07"":-1,""2.07e+07"":-1,""2.10e+07"":-1,""2.12e+07"":-1,""2.14e+07"":-1,""5112203"":-1,""6422255"":0,""9015611"":-1}"
manifestos_social_ideology_873,20001441,The Alliance wants to see more women in Westminster.,LD,1987,Liberal,"{""1.24e+07"":-1,""1.52e+07"":-1,""1.98e+07"":-1,""2.09e+07"":-1,""2.11e+07"":-1,""2.13e+07"":-1,""2.14e+07"":-1,""313343"":-1,""5112203"":-1,""8968750"":0,""946983"":-1}"
manifestos_social_ideology_874,1160005431,"Protect childhood. Children should be allowed to grow up at their own pace, without excessive pressure placed on them by businesses.",Con,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_875,10009551,a 50 per cent cut in strategic nuclear missiles,Con,1987,Liberal,"{""1.53e+07"":-1,""2.09e+07"":-1,""5112203"":-1}"
manifestos_social_ideology_876,1070006151,We will seek to provide greater access to personal records held by government.,Con,1992,Liberal,"{""1.53e+07"":-1,""1.86e+07"":-1,""2.09e+07"":-1,""9289597"":-1}"
manifestos_social_ideology_877,30003911,We uphold the principle that it is wrong for one country to dominate or threaten another.,Lab,1987,Liberal,"{""1.09e+07"":-1,""1.85e+07"":-1,""2.10e+07"":-1}"
manifestos_social_ideology_878,1110008321,"This will give two unrelated adults who wish to register a settled personal relationship legal rights, such as next-of-kin arrangements, which are at present only available to married couples.",LD,2001,Liberal,"{""1.10e+07"":-1,""1.30e+07"":-1,""1.41e+07"":-1,""1.93e+07"":-1,""1.95e+07"":-1}"
manifestos_social_ideology_879,1120006701,We reject a return to the 11-plus.,Lab,2001,Conservative,"{""2.04e+07"":1}"
manifestos_social_ideology_880,1130002171,That is why a Conservative Government will take action to tackle sexually transmitted infections (STIs).,Con,2005,Conservative,"{""1.51e+07"":1}"
manifestos_social_ideology_881,1180005011,We will expand specialised foster care for the most vulnerable children and the Care2Work programme for all care leavers.,Lab,2010,Liberal,"{""1.53e+07"":-1}"
manifestos_social_ideology_882,1150005431,From next year we are introducing biometric `ePassports'.,Lab,2005,Conservative,"{""1.41e+07"":1,""1.57e+07"":1}"
manifestos_social_ideology_883,1180004281,"The early years. Good play-based early learning gets children off to a flying start, so that they begin school ready to learn and achieve.",Lab,2010,Liberal,"{""1.84e+07"":-1}"
manifestos_social_ideology_884,1100001391,Conservatives will give the police new powers to crack down on drug dealers.,Con,2001,Conservative,"{""1.10e+07"":1,""1.41e+07"":1,""1.51e+07"":1,""1.57e+07"":1,""1.68e+07"":1}"
manifestos_social_ideology_885,1070007831,We will encourage them to participate in the Opportunity 2000 initiative.,Con,1992,Liberal,"{""1.40e+07"":-1,""1.52e+07"":-1}"
manifestos_social_ideology_886,1170004391,Children are also the main victims of family breakdown.,LD,2010,Liberal,"{""1.86e+07"":-1,""9492762"":-1}"
manifestos_social_ideology_887,40007111,"2,360 more constables have been recruited since the last election and the Government is giving Chief Officers the resources to recruit 5,000 police constables over the 3 years to 1999.",Con,1997,Conservative,"{""1.01e+07"":1,""1.09e+07"":1,""1.52e+07"":1,""1.59e+07"":1,""1.86e+07"":1,""1.93e+07"":1,""2.06e+07"":1,""2.13e+07"":1,""2.14e+07"":1,""5372456"":1,""6066983"":1,""7918256"":1,""7954010"":1,""7995027"":1}"
manifestos_social_ideology_888,1120007341,"We will build on its findings significantly to improve support for teachers in the classroom and in administrative tasks, so they can concentrate on their job.",Lab,2001,Liberal,"{""1.51e+07"":-1,""1.53e+07"":-1}"
manifestos_social_ideology_889,1170003841,"Empowering local communities to improve health services through elected Local Health Boards, which will take over the role of Primary Care Trust boards in commissioning care for local people, working in co-operation with local councils.",LD,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_890,1110001751,"In secondary schools, classes are larger than they have been for twenty years.",LD,2001,Liberal,"{""1.42e+07"":-1}"
manifestos_social_ideology_891,40007101,"There are now about 16,000 more police officers than when we took office.",Con,1997,Conservative,"{""1.01e+07"":1,""1.09e+07"":1,""1.45e+07"":1,""1.52e+07"":1,""1.53e+07"":1,""1.58e+07"":1,""1.76e+07"":1,""1.81e+07"":1,""1.93e+07"":1,""2.00e+07"":1,""2.11e+07"":1,""2.12e+07"":1,""2.13e+07"":1,""3280015"":0,""5112203"":1,""7918256"":1,""7995027"":1,""8893451"":1}"
manifestos_social_ideology_892,1170001041,We must hand  on to our children a planet worth living on.,LD,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_893,1140007171,"Only the opposition parties in the House of Lords, and some independent cross- benchers, saved the country from a regime of detention without trial, determined not by judges but by ministers.",LD,2005,Liberal,"{""1.63e+07"":-1,""1.68e+07"":-1}"
manifestos_social_ideology_894,1160006411,"To provide parents with the reassurance they need that their child is making progress, we will establish a simple reading test at the age of six.",Con,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_895,1070008761,A reconstruction programme will end the degrading need for 'slopping out' by the end of 1994.,Con,1992,Liberal,"{""1.68e+07"":-1}"
manifestos_social_ideology_896,60000211,Some things the Conservatives got right.,Lab,1997,Liberal,"{""2.06e+07"":-1,""2.10e+07"":-1}"
manifestos_social_ideology_897,1150003381,"And parents should be central to the process of assessing school performance and driving improvement, as well as their vital role in promoting good behaviour and raising the quality of school meals (see chapter 4).",Lab,2005,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_898,1180011661,We believe that there is a case for reform of the laws concerning marriage to Roman Catholics and the primacy of male members of the Royal family.,Lab,2010,Liberal,"{""1.10e+07"":-1,""1.30e+07"":-1,""1.42e+07"":-1}"
manifestos_social_ideology_899,1170003301,"Local authorities will not run schools, but will have a central strategic role, including responsibility for oversight of school performance and fair admissions.",LD,2010,Conservative,"{""3626598"":1}"
manifestos_social_ideology_900,60007121,"No one can escape unhealthy water, polluted air or adverse climate change.",Lab,1997,Liberal,"{""1.20e+07"":-1,""2.05e+07"":-1,""2.11e+07"":-1,""2.14e+07"":-1,""6591328"":0,""7918256"":-1}"
manifestos_social_ideology_901,1150007421,In particular it must address the disadvantages faced by women.,Lab,2005,Liberal,"{""1.10e+07"":-1,""1.40e+07"":-1,""1.57e+07"":-1,""1.82e+07"":-1,""1.93e+07"":-1}"
manifestos_social_ideology_902,1120006051,"The job of government is also about ensuring that the enjoyment, excitement and inspiration of arts and sport come alive for everyone.",Lab,2001,Liberal,"{""1.30e+07"":-1}"
manifestos_social_ideology_903,1070016111,The Union has brought us strength both economically and politically.,Con,1992,Liberal,"{""1.88e+07"":-1}"
manifestos_social_ideology_904,1160006861,"And we will reform the police, giving them back their professional discretion - getting them out of police stations and onto the street, fighting and preventing crime - in return for making them truly accountable to the people they serve.",Con,2010,Conservative,"{""1.10e+07"":1,""1.51e+07"":1,""1.52e+07"":1,""1.87e+07"":1,""1.95e+07"":1}"
manifestos_social_ideology_905,40010651,"To preserve that stability in future - and the freedoms and rights of our citizens - we need to continue a process of evolution, not revolution.",Con,1997,Liberal,"{""1.45e+07"":1,""2.05e+07"":-1,""2.06e+07"":-1,""2.12e+07"":-1,""2.13e+07"":-1}"
manifestos_social_ideology_906,1110010371,Britain' influence should be used to fight for human rights and equitable and peaceful relationships between nations.,LD,2001,Liberal,"{""1.42e+07"":-1}"
manifestos_social_ideology_907,1090005651,We will offer everyone a the fair chance. Stronger sex and race discrimination laws will ensure that organisations awarded government contracts take positive steps to promote equal treatment.,Lab,1992,Liberal,"{""1.10e+07"":-1,""1.51e+07"":-1,""1.68e+07"":-1,""1.87e+07"":-1,""1.93e+07"":-1}"
manifestos_social_ideology_908,1160007371,"engage with specialist organisations to provide education, mentoring and drug rehabilitation programmes to help young offenders go straight",Con,2010,Liberal,"{""1.52e+07"":-1,""1.57e+07"":-1,""1.87e+07"":-1,""2.03e+07"":-1}"
manifestos_social_ideology_909,1150005741,Waiting times are coming down and the survival rates for the biggest killers are improving.,Lab,2005,Liberal,"{""1.84e+07"":-1}"
manifestos_social_ideology_910,50007111,"We will expand access to mother-tongue teaching, for both adults and children, where this takes place through self-help and community groups.",LD,1997,Liberal,"{""1.09e+07"":-1,""1.16e+07"":-1,""1.17e+07"":0,""1.18e+07"":-1,""1.19e+07"":-1,""1.20e+07"":-1,""1.21e+07"":0,""1.24e+07"":-1,""1.30e+07"":-1,""1.34e+07"":-1,""1.42e+07"":-1,""1.45e+07"":-1,""1.46e+07"":-1,""1.49e+07"":-1,""1.51e+07"":-1,""1.52e+07"":-1,""1.53e+07"":-1,""1.57e+07"":-1,""1.58e+07"":-1,""1.63e+07"":-1,""1.66e+07"":-1,""1.68e+07"":-1,""1.74e+07"":-1,""1.80e+07"":-1,""1.81e+07"":-1,""1.83e+07"":-1,""1.87e+07"":-1,""1.88e+07"":-1,""1.93e+07"":-1,""1.95e+07"":0,""1.97e+07"":-1,""1.98e+07"":-1,""2.00e+07"":-1,""2.01e+07"":-1,""2.02e+07"":-1,""2.03e+07"":-1,""2.04e+07"":-1,""2.05e+07"":-1,""2.06e+07"":-1,""2.07e+07"":-1,""2.08e+07"":1,""2.09e+07"":-1,""2.10e+07"":-1,""2.11e+07"":-1,""2.12e+07"":-1,""2.13e+07"":-1,""2.14e+07"":-1,""2.20e+07"":-1,""5993386"":-1,""6340793"":-1,""6341364"":-1,""6349089"":-1,""6394076"":-1,""7918256"":-1,""8769423"":-1,""886"":-1}"
manifestos_social_ideology_911,1070000461,"We can encourage diversity, not division",Con,1992,Liberal,"{""1.40e+07"":-1,""1.52e+07"":-1,""1.57e+07"":-1}"
manifestos_social_ideology_912,1180007951,"The new biometric ID scheme which already covers foreign nationals will be offered to an increasing number of British citizens, but will not be compulsory for them.",Lab,2010,Conservative,"{""1.10e+07"":1,""1.40e+07"":1,""1.52e+07"":1,""1.57e+07"":1}"
manifestos_social_ideology_913,30002001,We will make nursery education available for all three- and four-year-olds whose parents want this opportunity.,Lab,1987,Liberal,"{""1.58e+07"":-1,""2.01e+07"":-1,""2.02e+07"":-1,""2.05e+07"":-1,""2.11e+07"":-1,""2.13e+07"":-1,""2.15e+07"":0,""4652872"":-1,""4680678"":-1,""5112203"":-1,""8968750"":-1}"
manifestos_social_ideology_914,50007061,We will: Strengthen action against discrimination.,LD,1997,Liberal,"{""1.09e+07"":-1,""1.10e+07"":-1,""1.13e+07"":-1,""1.19e+07"":-1,""1.24e+07"":-1,""1.42e+07"":-1,""1.45e+07"":-1,""1.51e+07"":-1,""1.52e+07"":-1,""1.53e+07"":-1,""1.57e+07"":-1,""1.68e+07"":-1,""1.73e+07"":-1,""1.80e+07"":0,""1.82e+07"":-1,""1.84e+07"":-1,""1.85e+07"":1,""1.87e+07"":-1,""1.88e+07"":-1,""1.89e+07"":0,""1.90e+07"":-1,""1.93e+07"":-1,""1.95e+07"":-1,""1.98e+07"":-1,""1879426"":1,""2.00e+07"":-1,""2.01e+07"":-1,""2.02e+07"":1,""2.03e+07"":-1,""2.04e+07"":-1,""2.05e+07"":-1,""2.06e+07"":1,""2.09e+07"":-1,""2.11e+07"":-1,""2.12e+07"":-1,""2.13e+07"":-1,""2.14e+07"":-1,""2.20e+07"":-1,""313343"":-1,""3559862"":-1,""3731467"":-1,""37796"":-1,""4917076"":-1,""5112203"":-1,""5751985"":-1,""6211982"":-1,""6342862"":-1,""8382218"":-1,""8836799"":-1,""8893451"":-1,""8968750"":-1,""946983"":-1,""961129"":-1}"
manifestos_social_ideology_915,1070000051,That principle underlies all the policies in this Manifesto.,Con,1992,Conservative,"{""1.63e+07"":1}"
manifestos_social_ideology_916,1080004691,The service will be monitored by specialists in the local inspection team and in HMI.,LD,1992,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_917,1120000871,So we chose to introduce a new system for teaching the basics in primary schools.,Lab,2001,Liberal,"{""1.80e+07"":-1,""2.20e+07"":-1}"
manifestos_social_ideology_918,60005291,Crackdown on petty crimes and neighbourhood disorder ,Lab,1997,Conservative,"{""1.10e+07"":1,""1.14e+07"":1,""1.18e+07"":1,""1.24e+07"":1,""1.26e+07"":1,""1.27e+07"":-1,""1.30e+07"":1,""1.34e+07"":1,""1.40e+07"":1,""1.42e+07"":1,""1.47e+07"":-1,""1.49e+07"":1,""1.51e+07"":1,""1.52e+07"":1,""1.53e+07"":1,""1.54e+07"":1,""1.57e+07"":1,""1.68e+07"":1,""1.81e+07"":1,""1.84e+07"":0,""1.86e+07"":-1,""1.87e+07"":0,""1.88e+07"":1,""1.91e+07"":1,""1.93e+07"":1,""1.98e+07"":1,""1054502"":1,""1131056"":1,""1837834"":-1,""2.02e+07"":1,""2.03e+07"":1,""2.04e+07"":1,""2.09e+07"":1,""2.10e+07"":-1,""2.11e+07"":1,""2.12e+07"":1,""2.13e+07"":1,""2.14e+07"":1,""2.16e+07"":1,""2.17e+07"":1,""2.20e+07"":1,""2361265"":1,""2785872"":1,""2793302"":1,""3246605"":1,""3307853"":1,""37796"":-1,""5108677"":1,""5112203"":1,""5270743"":1,""5536796"":1,""5537363"":-1,""5768369"":1,""6108007"":1,""6622539"":1,""7801795"":1,""7918256"":1,""8382218"":1,""874567"":-1,""8836799"":-1,""8893451"":1,""8968750"":1,""9723768"":1}"
manifestos_social_ideology_919,1070011281,"English Nature, which advises the Government on wildlife issues, has embarked on an ambitious programme to restore endangered species.",Con,1992,Liberal,"{""1.82e+07"":-1}"
manifestos_social_ideology_920,1160010551,"In addition, we will: review the governance arrangements for National Parks and AONB s to ensure that they are more accountable to local communities",Con,2010,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_921,1170000431,"This must be a moment of great change, so that we emerge from the recession as a fairer, greener, stronger and more united society.",LD,2010,Liberal,"{""3626598"":-1}"
manifestos_social_ideology_922,1090006471,Labour will promote environmentally sustainable development and encourage new approaches to reduce Third World debt.,Lab,1992,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_923,40007251,Mandatory drug testing has been introduced throughout the Prison Service.,Con,1997,Conservative,"{""1.19e+07"":0,""1.49e+07"":1,""1.52e+07"":1,""1.58e+07"":1,""1.75e+07"":1,""1.93e+07"":1,""2.09e+07"":1,""2.11e+07"":1,""2.12e+07"":-1,""2.13e+07"":1,""3280015"":1,""7918256"":1,""7995027"":1,""8382218"":1,""8893451"":-1}"
manifestos_social_ideology_924,1150000911,And public servants - from nurses to police officers - are better rewarded for their work.,Lab,2005,Liberal,"{""1.51e+07"":-1}"
manifestos_social_ideology_925,1080000331,We must change our political system to give the citizen more power and the government less,LD,1992,Liberal,"{""1.41e+07"":-1}"
manifestos_social_ideology_926,1110005041,But there has been too much focus on building new ones and not enough attention paid to the roads that already exist.,LD,2001,Liberal,"{""1.42e+07"":-1}"
manifestos_social_ideology_927,1130001521,We will end the snobbery that has damaged vocational education.,Con,2005,Liberal,"{""1.51e+07"":-1,""2.00e+07"":-1}"
manifestos_social_ideology_928,1120006781,The dramatic advances at primary level mean pupils will increasingly arrive at secondary school demanding the best.,Lab,2001,Liberal,"{""1.51e+07"":-1,""1.53e+07"":-1}"
manifestos_social_ideology_929,1090005811,Fair citizenship law. We will introduce fair immigration and citizenship laws which restore the right to British citizenship for every child born in Britain.,Lab,1992,Liberal,"{""1.10e+07"":-1,""1.51e+07"":-1,""1.52e+07"":-1}"
manifestos_social_ideology_930,1170000711,From that goal of fairness spring the four priorities which form the backbone of this manifesto.,LD,2010,Liberal,"{""1.42e+07"":-1,""1.82e+07"":-1}"
manifestos_social_ideology_931,1180004371,"Some voluntary and third-sector organisations already run networks of Centres, and we will now pioneer mutual federations running groups of local Children's Centres in the community interest.",Lab,2010,Liberal,"{""1.84e+07"":-1}"
manifestos_social_ideology_932,1090004231,The sale of replica guns will be banned.,Lab,1992,Conservative,"{""1.42e+07"":1,""1.68e+07"":1}"
manifestos_social_ideology_933,1120008951,"From 2002, Culture On-line will offer children and adults alike tailored access to our national collections and cultural activity over the internet.",Lab,2001,Liberal,"{""1.51e+07"":-1}"
